000.000	000.100	-000.180	005.055	-001.035	
000.000	000.100	-000.370	004.883	-001.282	
000.000	000.100	-000.562	004.613	-001.490	
-000.007	000.100	-000.724	004.527	-001.761	
-000.007	000.100	-000.861	004.437	-001.995	
-000.007	000.100	-000.987	004.294	-002.284	
-000.027	000.100	-001.105	003.358	-002.657	
-000.027	000.100	-001.208	001.679	-002.542	
-000.027	000.100	-001.302	000.219	-002.497	
-000.054	000.100	-001.390	001.088	-002.613	
-000.054	000.100	-001.458	001.838	-002.715	
-000.054	000.100	-001.494	002.470	-002.679	
-000.087	000.100	-001.522	001.465	-002.811	
-000.087	000.100	-001.544	-000.204	-002.785	
-000.087	000.100	-001.555	-001.802	-002.713	
-000.123	000.100	-001.574	-001.147	-002.734	
-000.123	000.100	-001.597	-000.259	-002.676	
-000.123	000.100	-001.629	000.456	-002.711	
-000.123	000.100	-001.668	000.598	-002.565	
-000.151	000.100	-001.704	-000.557	-002.603	
-000.151	000.100	-001.731	-002.178	-002.347	
-000.151	000.100	-001.761	-003.311	-001.977	
-000.172	000.100	-001.791	-002.526	-002.004	
-000.172	000.100	-001.831	-001.476	-001.897	
-000.172	000.100	-001.879	-000.662	-001.981	
-000.172	000.100	-001.929	-000.108	-001.908	
-000.197	000.100	-001.971	-000.995	-001.912	
-000.197	000.100	-002.023	-002.664	-001.822	
-000.197	000.100	-002.073	-004.349	-001.528	
-000.197	000.100	-002.109	-004.532	-001.454	
-000.219	000.100	-002.153	-004.710	-001.441	
-000.219	000.100	-002.175	-003.686	-001.321	
-000.219	000.100	-002.184	-002.805	-001.486	
-000.219	000.100	-002.198	-002.253	-001.639	
-000.237	000.100	-002.205	-002.298	-001.426	
-000.237	000.100	-002.207	-003.538	-001.690	
-000.237	000.100	-002.197	-005.245	-001.840	
-000.252	000.100	-002.168	-006.841	-001.683	
-000.252	000.100	-002.136	-006.117	-002.022	
-000.252	000.100	-002.111	-005.027	-002.114	
-000.252	000.100	-002.094	-003.917	-002.065	
-000.272	000.100	-002.082	-003.168	-002.086	
-000.272	000.100	-002.073	-002.661	-002.140	
-000.272	000.100	-002.072	-003.026	-002.214	
-000.272	000.100	-002.062	-004.127	-002.401	
-000.292	000.100	-002.051	-005.365	-002.706	
-000.292	000.100	-002.040	-006.868	-002.725	
-000.292	000.100	-002.039	-008.194	-002.938	
-000.292	000.100	-002.037	-007.447	-002.914	
-000.310	000.100	-002.046	-006.132	-002.705	
-000.310	000.100	-002.058	-005.122	-002.748	
-000.310	000.100	-002.079	-004.360	-002.773	
-000.310	000.100	-002.108	-003.816	-002.640	
-000.325	000.100	-002.137	-003.918	-002.723	
-000.325	000.100	-002.168	-004.829	-003.019	
-000.325	000.100	-002.204	-006.246	-003.023	
-000.325	000.100	-002.247	-007.869	-002.615	
-000.336	000.100	-002.298	-008.339	-002.434	
-000.336	000.100	-002.366	-007.450	-002.333	
-000.336	000.100	-002.430	-006.446	-002.124	
