-001.653,000.000
-001.671,-000.258
-001.715,-000.518
-001.540,-000.518
-001.356,-000.521
-001.540,-000.516
-001.496,-000.259
-001.802,-000.260
-001.531,-000.516
-001.338,-000.258
-001.592,-000.514
-001.653,-000.518
-001.557,-000.521
-001.505,-000.516
-001.198,000.000
-001.435,-000.259
000.682,-000.260
-001.645,-000.518
-001.680,-000.258
-001.391,-000.259
-001.347,-000.257
-001.636,-000.260
-001.890,-000.523
-001.557,-000.260
-001.601,-000.258
-001.452,-000.258
-001.478,-000.518
-001.723,-000.260
-001.618,-000.258
-001.522,-000.259
-001.618,-000.259
-001.715,-000.259
-001.592,-000.768
-001.513,-000.514
-001.653,-000.774
-001.592,-000.520
-001.767,-000.516
-001.592,-000.260
-001.522,-000.520
-001.548,000.000
-001.767,-000.259
-001.601,-000.513
-001.566,-000.259
-001.636,-000.518
-001.688,-000.521
-001.470,-000.259
-001.715,-000.514
-001.715,-000.518
-001.618,-000.258
-001.470,-000.258
-001.706,-000.259
-001.706,-000.521
-001.408,-000.518
-001.680,-000.258
-001.732,-000.256
-001.715,-000.521
-001.435,-000.259
-001.338,-000.260
-001.697,-000.259
-001.741,000.000
-001.627,-000.259
-001.610,-000.260
-001.653,-000.259
-001.785,-000.513
-001.758,-000.257
-001.741,-000.516
-001.750,-000.518
-001.907,-000.516
-001.837,-000.767
-001.688,-000.516
-001.408,-000.256
-001.505,-000.516
-001.426,-000.259
-001.277,-000.518
-001.557,-000.257
-001.741,-000.259
-001.347,-000.258
-003.718,-000.258
-001.688,-000.258
-001.732,-000.516
-001.592,-000.259
-001.758,-000.255
-001.916,-000.255
-001.522,-000.513
-001.417,-000.514
-001.610,-000.259
-001.470,-000.259
-001.408,000.000
-001.653,-000.258
-001.382,000.000
-001.487,-000.518
-001.680,-000.514
000.463,-000.516
-001.601,-000.258
-001.811,-000.259
-001.916,-000.259
-001.828,-000.258
-001.811,-000.259
-001.767,-000.256
-001.461,000.000
-001.671,-000.257
-001.872,-000.256
-001.942,000.000
-001.715,-000.259
-001.855,-000.514
-001.680,-000.258
-001.583,-000.258
000.490,-000.255
-001.583,-000.521
-001.671,-000.256
-001.785,-000.518
-001.522,-000.259
-001.347,-000.255
-001.688,000.000
-001.802,-000.257
-001.837,-000.526
-001.732,000.000
-001.566,-000.516
-001.540,-000.258
-001.435,-000.519
-001.610,-000.260
-001.627,-000.257
-001.680,-000.516
-001.601,-000.518
-001.548,-000.518
-001.426,-000.516
-001.540,-000.257
-001.671,-000.258
-001.443,-000.257
-001.767,-000.258
-001.575,-000.259
-001.496,000.000
-001.723,-000.516
-001.557,-000.259
-001.890,-000.777
-001.942,-000.514
-001.653,-000.258
-001.653,-000.258
-001.618,000.000
-001.408,-000.518
-001.618,-000.259
-001.627,-000.258
-001.583,-000.257
-001.601,-000.259
-001.837,-000.514
-001.566,-000.516
-001.583,-000.257
-001.688,-000.258
-001.391,-000.258
-001.951,-000.260
-001.662,-000.521
-001.426,-000.521
-001.522,-000.771
-001.645,-000.259
-001.802,-000.260
-001.575,-000.258
-001.653,-000.521
-001.627,-000.521
-001.898,-000.255
-001.373,-000.514
-001.557,-000.260
-001.671,-000.516
-001.811,-000.514
-001.548,-000.516
-001.662,-000.259
-001.496,-000.519
-001.671,-000.261
-001.505,-000.258
-001.618,-000.513
-001.566,-000.518
-001.505,-000.518
-001.610,-000.516
-001.688,000.000
-001.575,-000.511
-001.671,-000.258
-001.557,-000.514
-001.680,-000.258
-001.540,-000.259
-001.793,000.000
-001.540,-000.255
-001.522,-000.518
-001.890,-000.509
-001.767,-000.259
-001.417,-000.774
-001.758,-000.258
-001.645,-000.516
-001.758,-000.258
-001.522,-000.518
-001.548,-000.514
-001.277,-000.258
-001.505,-000.258
-001.916,-000.260
-001.531,-000.259
-001.400,-000.260
-001.557,-000.257
-001.697,-000.255
-001.776,-000.257
-001.601,-000.257
-001.417,000.000
-001.478,-000.255
-001.671,-000.516
-001.881,-000.260
-001.461,-000.521
-001.443,-000.514
-001.802,-000.516
-001.583,-000.518
-001.496,-000.259
-001.470,-000.258
-001.356,-000.258
-001.907,-000.258
-001.793,-000.261
-001.557,-000.261
-001.365,-000.259
-001.618,-000.257
-001.688,-000.258
-001.618,-000.259
-001.785,-000.516
-001.557,-000.516
-001.732,-000.259
-001.618,000.000
-001.400,-000.518
-001.583,-000.516
-001.723,-000.259
-001.592,-000.254
-001.496,-000.259
-001.636,-000.260
-001.548,-000.518
-001.750,-000.258
-001.820,-000.256
-001.496,000.000
-001.855,-000.259
-001.785,-000.778
-001.881,-000.518
-001.855,-000.516
-001.977,-000.259
-001.846,-000.259
-001.566,-000.258
-001.741,-000.261
-001.557,-000.516
-001.303,-000.263
-001.662,-000.505
-001.741,-000.526
-001.470,-000.252
-001.531,-000.261
-001.732,-000.260
-001.557,-000.257
-001.540,-000.261
-001.417,-000.260
-001.487,-000.261
-001.671,-000.514
-001.776,-000.518
-001.811,-000.258
-001.548,000.000
-001.557,-000.258
-001.680,-000.519
-001.391,-000.259
-001.531,-000.258
-001.470,-000.260
-001.601,-000.257
-001.540,-000.260
-001.916,-000.259
-001.601,-000.518
-001.365,-000.516
-001.470,-000.516
-001.776,-000.516
-001.592,-000.521
-001.575,-000.256
-001.697,-000.518
-001.618,-000.516
-001.443,-000.257
-001.653,-000.259
-001.443,-000.260
-001.338,-000.774
-001.452,-000.518
-001.732,-000.259
-001.548,-000.257
-001.627,-000.259
-001.496,-000.774
-001.863,000.000
-001.671,-000.259
-001.575,-000.518
-001.627,-000.514
-001.680,-000.258
-001.776,-000.521
-001.662,-000.258
-001.653,-000.256
-001.286,-000.521
-001.487,-000.258
-001.531,-000.516
-001.688,-000.516
000.691,-000.258
-001.697,-000.259
-001.890,-000.256
-001.767,-000.258
-001.688,-000.258
-001.697,-000.516
-001.452,-000.260
-001.513,-000.521
-001.277,000.000
-001.470,-000.258
-001.303,-000.258
-001.846,-000.259
-001.732,000.000
-001.688,-000.516
-001.347,-000.260
-003.727,-000.518
-001.662,-000.258
-001.636,-000.260
-001.540,-000.258
-001.540,-000.258
-001.382,-000.516
-001.627,-000.259
-001.758,-000.509
-001.855,-000.521
-001.592,-000.521
-001.688,-000.774
-001.470,-000.516
-001.627,000.000
-001.575,000.000
-001.531,-000.521
-001.741,-000.256
-001.592,-000.509
-001.566,-000.516
-001.373,-000.774
-001.373,-000.521
-001.426,-000.518
-001.513,-000.516
-001.890,-000.259
-001.496,-000.259
-001.207,-000.260
-001.461,-000.257
-001.601,-000.257
-001.697,-000.257
-001.618,-000.518
-001.566,-000.518
-001.443,-000.516
-001.443,-000.521
-001.330,-000.518
-001.461,-000.518
-001.610,000.000
-001.741,000.000
-001.575,000.000
-001.697,000.000
-001.881,-000.258
-001.601,-000.259
-001.828,-000.523
-001.522,000.000
-001.382,-000.509
-001.863,-000.255
-001.811,-000.256
-001.785,000.000
-001.828,-000.260
-001.706,-000.258
-001.653,-000.257
-001.583,-000.256
-001.505,-000.256
-001.452,000.000
-001.356,-000.260
-001.356,-000.518
-001.505,-000.514
-001.601,-000.770
-001.855,-000.256
-001.767,000.000
-001.618,-000.257
-001.627,-000.511
-001.443,-000.260
-001.767,-000.260
-001.496,-000.514
-001.461,-000.767
-001.417,000.000
-001.347,000.000
-001.592,-000.258
-001.496,-000.257
-001.548,-000.258
-001.662,-000.259
-001.408,-000.514
-001.636,-000.514
-001.295,000.000
-001.575,-000.515
-001.715,-000.257
-001.653,-000.260
-001.820,-000.518
-001.487,-000.514
-001.487,-000.259
-001.618,-000.515
-001.496,-000.257
-001.557,-000.259
-001.776,000.000
-001.706,-000.258
-001.662,-000.258
-001.496,-000.260
-001.260,-000.521
-001.513,000.000
-001.671,-000.514
-001.723,-000.260
-001.435,-000.257
-001.505,-000.259
-001.671,-000.518
-001.688,-000.516
-001.365,-000.258
-001.680,-000.258
-001.592,-000.516
-001.618,-000.516
-001.872,-000.255
-001.793,-000.259
-001.505,-000.256
-001.277,-000.259
-001.557,000.000
-001.688,-000.255
-001.750,-000.516
-001.662,-000.516
-001.443,-000.257
-003.718,-000.513
-001.373,-000.259
-001.513,-000.513
-001.907,-000.516
-001.820,-000.516
-001.723,-000.261
-001.662,-000.259
-001.373,-000.257
-001.758,-000.526
-001.583,-000.256
-001.461,-000.261
-001.662,-000.257
-001.435,-000.514
-001.391,-000.516
-001.531,-000.518
-001.951,-000.516
-001.496,-000.515
-001.776,000.000
-001.820,-000.261
-001.776,-000.259
-001.548,-000.523
-001.592,-000.521
-001.557,-000.514
-001.548,-000.521
-001.531,-000.260
-001.417,-000.263
-001.671,-000.259
-001.828,-000.258
-001.531,-000.255
-001.610,-000.258
-001.618,-000.262
-001.443,000.000
-001.636,-000.259
-001.391,-000.258
-001.408,-000.257
-001.653,-000.516
-001.723,-000.516
-001.680,-000.257
-001.793,-000.781
-001.618,-000.261
-001.601,-000.518
-001.636,000.000
-001.557,000.000
-001.435,-000.511
-001.496,000.000
-001.496,-000.260
-001.715,-000.257
-001.688,-000.516
-001.435,-000.258
-001.548,-000.259
-001.636,-000.516
-001.575,-000.257
-001.426,-000.259
-001.732,000.000
-001.732,-000.514
-001.662,-000.257
-001.680,-000.521
-001.575,-000.260
-001.452,-000.259
-001.443,-000.256
-001.426,-000.258
-001.557,-000.256
-001.338,-000.514
-001.513,-000.514
-001.610,-000.514
-001.793,-000.514
-001.470,-000.518
-001.408,-000.259
-001.907,-000.515
-001.627,-000.259
-001.487,-000.260
-001.557,-000.258
-001.715,-000.516
-001.715,-000.256
-001.583,000.000
-001.793,-000.259
-001.715,-000.255
-001.671,-000.518
-001.540,-000.258
-001.793,-000.259
-001.548,-000.518
-001.295,-000.518
-001.750,-000.518
-001.855,-000.511
-001.548,-000.259
-001.522,-000.518
-001.426,-000.259
-001.592,-000.258
-001.811,-000.521
-001.417,-000.258
-001.417,-000.508
-003.683,-000.260
-001.715,-000.260
-001.592,-000.771
-001.452,-000.516
-001.706,-000.515
-001.697,-000.516
-001.592,-000.513
-001.426,-000.778
-001.478,000.000
-001.461,-000.516
-001.907,-000.260
-001.697,-000.258
-001.522,-000.256
-001.566,-000.259
-001.653,-000.258
-001.758,-000.521
-001.680,-000.516
-001.610,-000.516
-001.828,-000.261
-001.811,-000.258
-001.610,-000.260
-001.531,-000.518
-001.723,-000.513
-001.802,-000.259
-001.575,-000.518
-001.653,-000.260
-001.505,-000.255
-001.688,-000.259
-001.662,-000.259
-001.610,000.000
-001.496,-000.260
-001.505,-000.258
-001.758,000.000
-001.505,-000.258
-001.601,-000.518
-001.846,-000.256
-001.846,-000.516
-001.872,-000.516
-001.811,-000.258
-001.697,-000.256
-001.207,-000.253
-001.662,-000.258
-001.706,-000.260
-001.347,-000.259
-001.356,-000.521
-001.522,-000.257
-001.680,-000.516
-001.548,000.000
-001.522,-000.258
-001.566,-000.258
-001.592,-000.260
-001.548,-000.516
-001.470,-000.516
-001.478,-000.258
-001.478,-000.781
-001.627,-000.259
-001.566,-000.257
-001.496,-000.258
-001.207,-000.518
-001.443,-000.261
-001.618,-000.259
-001.723,-000.523
-001.645,-000.259
-001.575,-000.516
-001.627,-000.518
-001.951,-000.255
-001.688,-000.260
-001.697,-000.513
-001.513,-000.520
-001.487,-000.518
-001.688,-000.518
-001.505,-000.516
-001.671,-000.261
-001.391,-000.518
-001.688,-000.258
-001.575,-000.259
-001.566,000.000
-001.741,-000.260
-001.820,-000.516
-001.566,-000.516
-001.478,-000.514
-001.557,-000.259
-001.435,-000.259
-001.513,-000.259
-001.601,-000.257
-001.198,000.000
-001.741,000.000
-001.592,-000.518
-001.540,-000.516
-001.548,-000.255
-001.373,-000.258
-001.356,-000.258
-001.260,-000.778
-001.365,-000.257
-001.330,-000.255
-001.496,-000.778
-001.548,-000.521
-001.741,-000.514
-001.793,-000.259
-001.793,-000.255
-001.382,-000.258
-001.548,-000.518
-001.487,-000.513
-001.776,-000.257
-001.295,000.000
-001.347,-000.514
-001.610,-000.259
-001.478,-000.256
-001.461,-000.259
-001.811,-000.514
-001.592,-000.258
-001.933,-000.258
-001.680,-000.256
-001.522,-000.260
-001.846,-000.260
-001.522,-000.259
-001.627,-000.516
-001.802,-000.260
-001.548,-000.260
-001.566,-000.256
-001.723,-000.518
-001.583,000.000
-003.333,-000.260
-001.662,000.000
-001.566,-000.257
-001.601,-000.260
-001.566,-000.260
-001.531,-000.257
-001.688,-000.518
-001.793,-000.518
-001.697,-000.258
-001.470,000.000
-001.750,-000.518
-001.785,-000.516
-001.785,-000.518
-001.592,-000.257
-001.540,-000.518
-001.391,000.000
-001.601,-000.258
-001.373,000.000
-001.750,-000.261
-001.688,-000.771
-001.688,-000.520
-001.750,-000.256
-001.671,-000.259
-001.470,-000.521
-001.566,-000.257
-001.566,-000.257
-001.470,-000.514
-001.478,-000.516
-001.610,-000.521
-001.601,-000.257
-001.837,-000.258
-001.531,-000.256
-001.776,-000.262
-001.496,-000.516
-001.583,-000.256
-001.592,-000.260
-001.575,-000.257
-001.653,-000.516
-001.601,000.000
-001.400,-000.516
-001.400,-000.261
-001.697,-000.516
-001.583,-000.516
-001.741,-000.518
-001.653,-000.257
-001.513,-000.526
-001.408,-000.518
-001.758,-000.258
-001.925,-000.516
-001.522,-000.259
-001.557,-000.258
-001.715,-000.259
-001.715,000.000
-001.601,000.000
-001.391,-000.259
-001.653,000.000
-001.942,000.000
-001.513,-000.509
-001.391,-000.258
-001.505,-000.255
-001.400,-000.261
-001.618,-000.771
-001.566,-000.258
-001.505,-000.257
-001.408,-000.261
-001.627,-000.516
-001.811,-000.258
-001.470,-000.257
-001.417,-000.259
-001.557,000.000
-001.496,-000.516
-001.688,-000.256
-001.680,-000.778
-001.321,-000.260
-001.496,-000.258
-001.373,-000.258
-001.356,-000.781
-001.715,-000.256
-001.645,-000.258
-001.645,-000.258
-001.408,-000.516
-001.487,-000.261
-001.732,-000.259
-001.820,-000.259
-001.295,-000.518
-001.540,-000.516
-001.443,-000.257
-001.233,-000.518
-001.688,-000.259
-001.793,-000.518
-001.680,-000.260
-001.645,-000.256
-001.662,-000.516
-001.662,-000.258
-001.583,-000.521
-001.627,-000.521
-001.811,-000.502
-001.741,-000.516
-001.723,-000.523
-001.400,-000.785
-001.610,-000.785
-001.645,-000.523
-001.688,-000.252
-001.382,-000.521
-001.461,-000.258
-001.470,-000.258
-001.496,-000.256
000.682,-000.256
-001.540,-000.777
-001.452,-000.767
-001.776,-000.260
-001.671,-000.514
-001.531,000.000
-001.487,-000.259
-001.531,-000.261
-001.338,-000.257
-001.688,-000.514
-001.557,-000.515
-001.478,-000.518
-001.522,-000.259
-001.802,-000.513
-001.828,-000.258
000.682,-000.259
-001.548,-000.516
-001.793,-000.518
-001.636,-000.259
-001.697,-000.259
-001.365,000.000
-001.566,-000.260
-001.653,-000.260
-001.566,-000.516
-001.382,-000.259
-001.391,-000.258
-001.811,-000.256
-001.758,-000.514
-001.356,-000.260
-001.373,-000.516
-003.622,-000.511
-001.706,-000.518
-001.566,-000.515
-001.697,-000.521
-001.645,-000.259
-001.793,-000.258
-001.776,-000.258
-001.548,-000.516
-001.785,-000.259
-001.723,-000.259
-001.828,-000.511
-001.470,-000.515
-001.680,-000.254
-001.470,-000.258
-001.452,-000.515
-001.548,-000.516
-001.863,-000.521
-001.645,-000.259
-001.487,-000.516
-001.627,-000.257
-001.618,-000.260
-001.330,-000.257
-001.303,-000.260
-001.487,-000.516
-001.925,-000.258
-001.960,-000.518
-001.548,-000.260
-001.785,-000.258
-001.671,-000.258
-001.408,-000.511
-001.846,-000.257
000.630,-000.516
-001.513,-000.259
-001.793,-000.516
-001.706,-000.518
-001.627,-000.260
-001.601,-000.258
-001.566,-000.258
-001.671,-000.514
-001.688,-000.259
-001.295,-000.255
-001.513,-000.256
-001.373,-000.521
-001.505,-000.259
-001.391,-000.258
-001.400,-000.518
-001.531,-000.513
-001.671,000.000
-001.863,-000.258
-001.907,-000.258
-001.592,-000.256
-001.898,-000.258
-001.671,-000.516
-001.793,-000.516
-001.583,-000.257
-001.242,-000.257
-001.601,-000.518
-001.382,-000.514
-001.478,-000.778
-001.855,-002.077
-001.811,-001.291
-001.785,-002.579
-001.776,-002.797
-001.890,-000.765
-002.205,-002.330
-002.152,-004.144
-002.248,-002.837
-002.677,-002.579
-002.388,-001.022
-002.423,000.000
-002.555,-000.254
-002.511,-000.525
-002.625,-001.550
-002.983,-000.488
-002.756,-000.502
-002.843,-002.587
-002.747,-001.322
-002.590,-001.000
-002.712,-001.261
-002.511,-003.109
-002.721,-003.333
-002.983,-000.779
-003.053,-001.528
-003.395,-001.601
-003.080,-001.570
-002.362,-001.990
-002.485,-001.514
-002.581,000.000
-002.747,-001.033
-002.721,-002.096
-002.686,-001.788
-002.870,-000.264
-003.132,-002.552
-003.088,-002.536
-003.465,-002.049
-003.692,-000.797
-003.692,-001.073
-002.817,-002.995
-001.960,-001.299
-002.450,-001.826
-002.537,-001.541
-002.756,-001.541
-002.493,-001.286
-002.222,-001.528
-002.336,-001.014
-002.476,-000.781
-002.248,-002.846
-001.977,-001.277
-001.758,-001.032
-002.126,-000.774
-001.837,-002.294
-001.732,-001.545
-001.846,-002.509
-001.855,-003.124
-002.161,-000.505
-002.152,-001.039
-002.012,-001.604
-001.653,-000.262
-001.820,-000.787
-001.898,-000.512
-001.767,-000.529
-001.627,-000.783
-001.723,-001.030
-001.846,-000.510
-001.653,000.000
-001.365,-000.259
-001.540,-000.988
-001.802,-000.794
-001.391,-000.759
-001.373,-000.262
-001.216,-001.300
-001.443,-000.257
-001.487,-000.784
-001.338,000.000
-001.120,-001.319
-001.058,-000.261
-001.041,-000.513
-001.330,-000.257
-001.041,-001.012
-000.831,-000.818
-001.085,-003.932
-002.100,-000.266
-002.187,-000.246
-002.266,000.000
-004.296,-001.325
-007.892,-001.575
-011.620,-001.325
-013.755,-001.325
-012.862,-001.026
-011.637,-002.361
-010.631,-002.223
-005.153,-000.477
-006.772,-000.781
-015.872,-002.150
-016.003,-002.100
-013.965,-002.834
-011.278,-001.295
-010.080,-001.830
-010.508,-002.321
-011.725,-002.848
-012.495,-001.278
-012.827,-000.493
-015.653,-002.342
-019.468,-002.662
-020.895,-003.639
-019.766,-004.908
-018.541,-003.934
-016.563,-003.742
-014.831,-005.578
-009.957,-006.800
-006.580,-003.381
-004.235,-004.782
-005.950,-004.236
-006.273,-003.608
-005.617,-005.123
-005.748,-004.676
-005.547,-004.159
-005.740,-003.972
-005.521,-004.159
-005.740,-003.624
-006.930,-002.590
-007.306,-002.875
-007.507,-003.936
-007.420,-005.913
-008.111,-006.112
-010.430,-007.155
-013.125,-008.311
-014.262,-006.769
-014.061,-004.981
-012.950,-005.995
-011.121,-003.657
-010.202,-002.928
-010.106,-006.367
-008.417,-006.367
-008.627,-005.836
-011.733,-006.367
-011.103,-003.640
-010.570,-005.880
-017.718,-008.705
-025.943,-015.301
-023.975,-003.208
-020.982,-000.261
-014.726,-005.706
-006.685,-008.014
-001.618,-008.348
000.385,-006.709
-000.743,-006.396
-001.391,-006.367
-002.642,-005.193
-003.675,-007.694
-004.742,-007.376
-006.755,-006.196
-008.750,-005.073
-011.095,-006.347
-011.646,-006.923
-009.528,-005.502
-007.367,-005.842
-004.138,-007.384
000.061,-007.943
002.905,-007.750
005.661,-006.955
008.312,-007.220
009.992,-006.903
009.537,-006.061
007.026,-006.088
002.747,-006.453
-001.505,-004.357
-004.488,-006.273
-006.151,-005.548
-005.845,-006.102
-002.170,-006.570
-000.805,-006.965
000.113,-006.396
-000.280,-006.088
-002.598,-006.169
-004.865,-006.538
-006.667,-006.797
-006.571,-006.649
-005.661,-006.934
-007.778,-006.934
-010.543,-006.902
-013.203,-006.505
-016.616,-007.188
-019.521,-006.679
-023.773,-007.646
-021.472,-006.642
-020.273,-007.576
-018.900,-006.914
-016.765,-007.155
-016.450,-007.188
-017.193,-006.396
-018.007,-005.355
-018.926,-007.594
-020.938,-008.379
-021.962,-009.540
-021.708,-009.190
-020.571,-009.976
-019.118,-008.933
-018.497,-009.882
-018.418,-011.210
-022.338,-010.527
-028.262,-012.307
-033.652,-011.408
-037.380,-011.699
-040.993,-014.638
-041.186,-012.661
-037.012,-012.625
-032.488,-012.367
-028.498,-012.290
-026.915,-012.314
-028.813,-014.880
-031.333,-013.912
-031.010,-014.638
-028.481,-015.688
-024.307,-016.381
-020.571,-015.978
-023.257,-014.501
-027.151,-014.708
-027.956,-013.592
-026.110,-014.756
-023.187,-016.747
-021.472,-018.273
-023.362,-018.917
-029.828,-018.039
-037.703,-018.352
-046.480,-018.352
-052.850,-020.097
-057.627,-016.647
-064.644,-021.574
-067.445,-019.496
-065.992,-019.234
-063.341,-022.855
-061.031,-022.238
-062.562,-023.122
-065.423,-024.204
-068.013,-023.029
-069.037,-024.804
-066.438,-025.385
-063.157,-026.563
-061.521,-027.110
-060.943,-028.234
-059.902,-028.753
-059.981,-029.071
-061.635,-029.995
-063.061,-029.768
-063.752,-031.896
-059.255,-034.821
-055.650,-032.936
-057.155,-035.431
-059.176,-036.000
-061.643,-034.966
-067.891,-036.461
-075.285,-036.753
-079.835,-035.442
-082.206,-037.962
-078.312,-038.432
-072.581,-035.687
-067.261,-039.296
-060.156,-040.893
-052.622,-040.061
-052.141,-039.785
-058.835,-041.438
-062.361,-040.499
-063.778,-040.123
-067.532,-043.754
-071.653,-044.457
-074.095,-045.887
-075.643,-047.418
-074.156,-047.894
-072.423,-047.003
-069.422,-046.420
-064.557,-046.420
-057.697,-048.763
-053.628,-050.007
-051.327,-051.454
-046.611,-050.451
-039.471,-051.839
-038.815,-049.553
-038.893,-046.935
-036.785,-048.702
-030.362,-051.440
-021.061,-055.731
-014.376,-058.290
-012.731,-057.662
-015.312,-055.106
-021.533,-055.164
-031.710,-051.835
-040.381,-050.121
-044.581,-049.851
-041.011,-052.109
-032.418,-054.769
-014.323,-056.370
-008.111,-056.456
-004.112,-054.636
-000.358,-052.367
004.585,-054.165
007.253,-057.539
004.322,-057.670
-000.577,-054.362
-003.080,-049.444
-000.341,-047.732
009.773,-047.321
029.688,-053.342
054.372,-061.552
073.255,-063.693
075.530,-057.697
030.012,-047.440
011.637,-039.290
007.166,-036.485
016.511,-038.723
034.895,-044.244
056.927,-050.532
078.137,-054.198
092.688,-053.035
097.720,-051.507
088.856,-046.193
069.177,-039.473
044.511,-039.473
027.002,-035.386
023.065,-032.866
031.517,-035.170
068.416,-035.058
091.166,-037.199
114.108,-036.234
138.066,-036.931
156.616,-039.980
165.392,-042.043
162.120,-039.968
147.551,-037.759
127.575,-031.972
110.740,-026.297
101.246,-021.899
102.611,-022.370
109.838,-020.557
121.520,-020.454
137.681,-021.213
154.892,-020.391
175.761,-019.406
179.191,-018.381
180.267,-016.385
178.937,-012.438
174.387,-010.965
167.755,-008.655
159.810,-006.766
152.153,-003.345
147.402,-000.675
145.372,-000.229
145.818,-000.242
148.855,-001.763
151.961,-002.260
153.431,-003.550
153.676,-005.467
151.917,-007.907
150.491,-009.670
148.443,-011.367
146.475,-012.502
144.033,-012.586
139.720,-013.827
133.490,-015.402
127.855,-016.273
124.845,-018.037
124.066,-020.891
124.503,-020.645
121.555,-020.645
116.567,-021.301
110.320,-022.353
102.847,-023.387
095.051,-024.065
095.270,-026.447
092.365,-026.092
086.117,-026.821
075.022,-026.584
061.398,-028.056
047.092,-029.840
033.915,-030.017
022.680,-031.233
013.160,-032.730
007.183,-032.642
004.803,-034.192
004.550,-033.597
004.961,-034.050
006.798,-035.081
013.492,-035.182
015.872,-035.830
018.926,-035.215
020.737,-036.392
020.860,-037.226
018.410,-037.506
015.190,-039.134
011.296,-031.178
009.283,-033.805
012.888,-043.055
009.808,-037.559
003.001,-037.110
-002.248,-035.923
-008.723,-034.117
-017.893,-033.916
-038.736,-033.200
-050.872,-033.320
-060.086,-033.512
-065.493,-035.183
-067.138,-036.885
-064.837,-037.343
-057.960,-035.997
-047.766,-035.534
-033.258,-036.432
-017.648,-034.100
-004.900,-032.984
004.296,-032.984
008.820,-030.098
009.765,-030.048
007.761,-029.437
002.756,-031.030
-010.937,-033.334
-016.100,-034.628
-017.762,-033.731
-016.703,-033.870
-014.446,-033.248
-010.351,-033.206
-005.197,-033.581
-001.452,-033.132
-000.096,-032.004
-000.927,-032.635
-003.491,-034.241
-006.212,-032.930
-007.262,-034.047
-005.713,-034.362
