-000.050;
-000.050;011.280;012.160;000.010;
-000.050;011.380;012.060;000.010;
-000.050;011.380;012.060;000.010;
-000.049;011.380;012.060;000.010;
-000.049;011.378;012.062;000.010;
-000.049;011.378;012.062;000.010;
-000.049;011.378;012.062;000.010;
-000.049;011.378;012.062;000.010;
-000.048;011.378;012.062;000.010;
-000.048;011.376;012.064;000.010;
-000.048;011.376;012.064;000.010;
-000.047;011.376;012.064;000.010;
-000.047;011.374;012.066;000.010;
-000.047;011.374;012.066;000.010;
-000.047;011.374;012.066;000.010;
-000.046;011.374;012.066;000.010;
-000.046;011.372;012.068;000.010;
-000.045;011.372;012.068;000.010;
-000.045;011.370;012.070;000.010;
-000.045;011.370;012.070;000.010;
-000.044;011.370;012.070;000.010;
-000.044;011.368;012.072;000.010;
-000.044;011.368;012.072;000.010;
-000.043;011.368;012.072;000.010;
-000.043;011.366;012.074;000.010;
-000.042;011.366;012.074;000.010;
-000.041;011.364;012.076;000.010;
-000.041;011.362;012.078;000.010;
-000.040;011.362;012.078;000.010;
-000.040;011.360;012.080;000.010;
-000.039;011.360;012.080;000.010;
-000.038;011.358;012.082;000.010;
-000.038;011.356;012.084;000.010;
-000.037;011.356;012.084;000.010;
-000.036;011.354;012.086;000.010;
-000.036;011.352;012.088;000.010;
-000.035;011.352;012.088;000.010;
-000.034;011.350;012.090;000.010;
-000.033;011.348;012.092;000.010;
-000.033;011.346;012.094;000.010;
-000.032;011.346;012.094;000.010;
-000.031;011.344;012.096;000.010;
-000.030;011.342;012.098;000.010;
-000.029;011.340;012.100;000.010;
-000.029;011.338;012.102;000.010;
-000.028;011.338;012.102;000.010;
-000.027;011.336;012.104;000.010;
-000.026;011.334;012.106;000.010;
-000.025;011.332;012.108;000.010;
-000.024;011.330;012.110;000.010;
-000.024;011.328;012.112;000.010;
-000.023;011.328;012.112;000.010;
-000.022;011.326;012.114;000.010;
-000.021;011.324;012.116;000.010;
-000.020;011.322;012.118;000.010;
-000.019;011.320;012.120;000.010;
-000.018;011.318;012.122;000.010;
-000.018;011.316;012.124;000.010;
-000.017;011.316;012.124;000.010;
-000.015;011.314;012.126;000.010;
-000.015;011.310;012.130;000.010;
-000.014;011.310;012.130;000.010;
-000.013;011.308;012.132;000.010;
-000.012;011.306;012.134;000.010;
-000.011;011.304;012.136;000.010;
-000.010;011.302;012.138;000.010;
-000.009;011.300;012.140;000.010;
-000.007;011.298;012.142;000.010;
-000.006;011.294;012.146;000.010;
-000.006;011.292;012.148;000.010;
-000.005;011.292;012.148;000.010;
-000.004;011.290;012.150;000.010;
-000.003;011.288;012.152;000.010;
-000.002;011.286;012.154;000.010;
-000.001;011.284;012.156;000.010;
-000.000;011.282;012.158;000.010;
000.000;011.280;012.160;000.010;
000.000;011.280;012.160;000.010;
000.001;011.280;012.160;000.010;
000.002;011.278;012.162;000.010;
000.003;011.276;012.164;000.010;
000.004;011.274;012.166;000.010;
000.005;011.272;012.168;000.010;
000.005;011.270;012.170;000.010;
000.006;011.270;012.170;000.010;
000.007;011.268;012.172;000.010;
000.008;011.266;012.174;000.010;
000.008;011.264;012.176;000.010;
000.009;011.264;012.176;000.010;
000.009;011.262;012.178;000.010;
000.010;011.262;012.178;000.010;
000.010;011.260;012.180;000.010;
000.011;011.260;012.180;000.010;
000.012;011.258;012.182;000.010;
000.012;011.256;012.184;000.010;
000.013;011.256;012.184;000.010;
000.013;011.254;012.186;000.010;
000.013;011.254;012.186;000.010;
000.014;011.254;012.186;000.010;
000.014;011.252;012.188;000.010;
000.015;011.252;012.188;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.016;011.250;012.190;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.017;011.248;012.192;000.010;
000.017;011.246;012.194;000.010;
000.017;011.246;012.194;000.010;
000.016;011.246;012.194;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.016;011.248;012.192;000.010;
000.015;011.248;012.192;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.015;011.250;012.190;000.010;
000.014;011.250;012.190;000.010;
000.014;011.252;012.188;000.010;
000.013;011.252;012.188;000.010;
000.013;011.254;012.186;000.010;
000.013;011.254;012.186;000.010;
000.013;011.254;012.186;000.010;
000.012;011.254;012.186;000.010;
000.011;011.256;012.184;000.010;
000.011;011.258;012.182;000.010;
000.010;011.258;012.182;000.010;
000.010;011.260;012.180;000.010;
000.009;011.260;012.180;000.010;
000.009;011.262;012.178;000.010;
000.009;011.262;012.178;000.010;
000.008;011.262;012.178;000.010;
000.008;011.264;012.176;000.010;
000.007;011.264;012.176;000.010;
000.006;011.266;012.174;000.010;
000.006;011.268;012.172;000.010;
000.005;011.268;012.172;000.010;
000.005;011.270;012.170;000.010;
000.004;011.270;012.170;000.010;
000.003;011.272;012.168;000.010;
000.002;011.274;012.166;000.010;
000.002;011.276;012.164;000.010;
000.001;011.276;012.164;000.010;
000.001;011.278;012.162;000.010;
