000.000,000.000,000.044,
000.000,000.000,-000.252,
000.000,000.000,-000.003,
000.000,000.000,-000.144,
000.000,000.000,000.087,
000.000,000.000,-000.280,
000.000,000.000,-000.064,
000.000,000.000,-000.256,
000.000,000.000,000.125,
000.000,000.000,-000.315,
000.000,000.000,-000.005,
000.000,000.000,-000.242,
000.000,000.000,000.096,
000.000,000.000,-000.184,
000.000,000.000,000.095,
000.000,000.000,-000.091,
000.000,000.000,000.178,
000.000,000.000,-000.185,
000.000,000.000,000.115,
000.000,000.000,-000.200,
000.000,000.000,000.009,
000.000,000.000,-000.040,
000.000,000.000,000.035,
000.000,000.000,000.003,
000.000,000.000,-000.093,
000.000,000.000,000.084,
000.000,000.000,-000.206,
000.000,000.000,000.030,
000.000,000.000,000.009,
000.000,000.000,-000.187,
000.000,000.000,-000.003,
000.000,000.000,-000.232,
000.000,000.000,-000.013,
000.000,000.000,-000.124,
000.000,000.000,-000.013,
000.000,000.000,000.016,
000.000,000.000,-000.088,
000.000,000.000,-000.025,
000.000,000.000,-000.257,
000.000,000.000,000.009,
000.000,000.000,-000.066,
000.000,000.000,000.069,
000.000,000.000,-000.086,
000.000,000.000,-000.096,
000.000,000.000,-000.038,
000.000,000.000,-000.022,
000.000,000.000,000.079,
000.000,000.000,-000.074,
000.000,000.000,-000.054,
000.000,000.000,-000.056,
000.000,000.000,-000.369,
000.000,000.000,-000.050,
000.000,000.000,-000.273,
000.000,000.000,000.028,
000.000,000.000,-000.076,
000.000,000.000,-000.262,
000.000,000.000,-000.122,
000.000,000.000,-000.311,
000.000,000.000,-000.020,
000.000,000.000,-000.139,
000.000,000.000,-000.110,
000.000,000.000,-000.110,
000.000,000.000,-000.205,
000.000,000.000,-000.029,
000.000,000.000,-000.260,
000.000,000.000,-000.025,
000.000,000.000,-000.223,
000.000,000.000,-000.104,
000.000,000.000,-000.209,
000.000,000.000,-000.035,
000.000,000.000,-000.109,
000.000,000.000,-000.225,
000.000,000.000,-000.243,
000.000,000.000,-000.352,
000.000,000.000,-000.131,
000.000,000.000,-000.367,
000.000,000.000,-000.207,
000.000,000.000,-000.399,
000.000,000.000,-000.162,
000.000,000.000,-000.287,
000.000,000.000,000.013,
000.000,000.000,-000.156,
000.000,000.000,-000.143,
000.000,000.000,-000.203,
000.000,000.000,-000.401,
000.000,000.000,-000.139,
000.000,000.000,-000.399,
000.000,000.000,-000.218,
000.000,000.000,-000.403,
000.000,000.000,-000.111,
000.000,000.000,-000.396,
000.000,000.000,-000.134,
000.000,000.000,-000.377,
000.000,000.000,-000.181,
000.000,000.000,-000.366,
000.000,000.000,-000.152,
000.000,000.000,-000.383,
000.000,000.000,-000.185,
000.000,000.000,-000.259,
000.000,000.000,-000.160,
000.000,000.000,-000.320,
000.000,000.000,-000.183,
000.000,000.000,-000.277,
000.000,000.000,-000.127,
000.000,000.000,-000.276,
000.000,000.000,-000.189,
000.000,000.000,-000.278,
000.000,000.000,-000.152,
000.000,000.000,-000.279,
000.000,000.000,-000.221,
000.000,000.000,-000.359,
000.000,000.000,-000.137,
000.000,000.000,-000.214,
000.000,000.000,-000.157,
000.000,000.000,-000.252,
000.000,000.000,-000.135,
000.000,000.000,-000.171,
000.000,000.000,-000.177,
000.000,000.000,-000.218,
000.000,000.000,-000.167,
000.000,000.000,-000.321,
000.000,000.000,-000.161,
000.000,000.000,-000.347,
000.000,000.000,-000.192,
000.000,000.000,-000.368,
000.000,000.000,-000.203,
000.000,000.000,-000.334,
000.000,000.000,-000.187,
000.000,000.000,-000.410,
000.000,000.000,-000.258,
000.000,000.000,-000.277,
000.000,000.000,-000.247,
000.000,000.000,-000.292,
000.000,000.000,-000.268,
000.000,000.000,-000.249,
000.000,000.000,-000.226,
000.000,000.000,-000.375,
000.000,000.000,-000.252,
000.000,000.000,-000.390,
000.000,000.000,-000.341,
000.000,000.000,-000.430,
000.000,000.000,-000.340,
000.000,000.000,-000.430,
000.000,000.000,-000.390,
000.000,000.000,-000.315,
000.000,000.000,-000.391,
000.000,000.000,-000.333,
000.000,000.000,-000.462,
000.000,000.000,-000.373,
000.000,000.000,-000.375,
000.000,000.000,-000.343,
000.000,000.000,-000.405,
000.000,000.000,-000.372,
000.000,000.000,-000.472,
000.000,000.000,-000.357,
000.000,000.000,-000.511,
000.000,000.000,-000.415,
000.000,000.000,-000.532,
000.000,000.000,-000.440,
000.000,000.000,-000.518,
000.000,000.000,-000.480,
000.000,000.000,-000.445,
000.000,000.000,-000.579,
000.000,000.000,-000.401,
000.000,000.000,-000.454,
000.000,000.000,-000.470,
000.000,000.000,-000.480,
000.000,000.000,-000.433,
000.000,000.000,-000.546,
000.000,000.000,-000.422,
000.000,000.000,-000.596,
000.000,000.000,-000.525,
000.000,000.000,-000.595,
000.000,000.000,-000.591,
000.000,000.000,-000.489,
000.000,000.000,-000.621,
000.000,000.000,-000.488,
000.000,000.000,-000.586,
000.000,000.000,-000.567,
000.000,000.000,-000.545,
000.000,000.000,-000.623,
000.000,000.000,-000.516,
000.000,000.000,-000.601,
000.000,000.000,-000.513,
000.000,000.000,-000.496,
000.000,000.000,-000.514,
000.000,000.000,-000.540,
000.000,000.000,-000.566,
000.000,000.000,-000.486,
000.000,000.000,-000.607,
000.000,000.000,-000.569,
000.000,000.000,-000.536,
000.000,000.000,-000.528,
000.000,000.000,-000.511,
000.000,000.000,-000.589,
000.000,000.000,-000.590,
000.000,000.000,-000.656,
000.000,000.000,-000.585,
000.000,000.000,-000.629,
000.000,000.000,-000.661,
000.000,000.000,-000.551,
000.000,000.000,-000.625,
000.000,000.000,-000.564,
000.000,000.000,-000.547,
000.000,000.000,-000.586,
000.000,000.000,-000.536,
000.000,000.000,-000.669,
000.000,000.000,-000.600,
000.000,000.000,-000.630,
000.000,000.000,-000.615,
000.000,000.000,-000.590,
000.000,000.000,-000.620,
000.000,000.000,-000.596,
000.000,000.000,-000.654,
000.000,000.000,-000.665,
000.000,000.000,-000.606,
000.000,000.000,-000.646,
000.000,000.000,-000.647,
000.000,000.000,-000.617,
000.000,000.000,-000.657,
000.000,000.000,-000.602,
000.000,000.000,-000.681,
000.000,000.000,-000.571,
000.000,000.000,-000.661,
000.000,000.000,-000.649,
000.000,000.000,-000.659,
000.000,000.000,-000.735,
000.000,000.000,-000.677,
000.000,000.000,-000.693,
000.000,000.000,-000.708,
000.000,000.000,-000.624,
000.000,000.000,-000.667,
000.000,000.000,-000.676,
000.000,000.000,-000.666,
000.000,000.000,-000.648,
000.000,000.000,-000.651,
000.000,000.000,-000.664,
000.000,000.000,-000.678,
000.000,000.000,-000.671,
000.000,000.000,-000.732,
000.000,000.000,-000.735,
000.000,000.000,-000.726,
000.000,000.000,-000.705,
000.000,000.000,-000.693,
000.000,000.000,-000.696,
000.000,000.000,-000.739,
000.000,000.000,-000.729,
000.000,000.000,-000.694,
000.000,000.000,-000.729,
000.000,000.000,-000.703,
000.000,000.000,-000.779,
000.000,000.000,-000.741,
000.000,000.000,-000.698,
000.000,000.000,-000.767,
000.000,000.000,-000.739,
000.000,000.000,-000.757,
000.000,000.000,-000.798,
000.000,000.000,-000.753,
000.000,000.000,-000.776,
000.000,000.000,-000.792,
000.000,000.000,-000.787,
000.000,000.000,-000.791,
000.000,000.000,-000.814,
000.000,000.000,-000.784,
000.000,000.000,-000.795,
000.000,000.000,-000.772,
000.000,000.000,-000.801,
000.000,000.000,-000.798,
000.000,000.000,-000.829,
000.000,000.000,-000.753,
000.000,000.000,-000.806,
000.000,000.000,-000.830,
000.000,000.000,-000.807,
000.000,000.000,-000.803,
000.000,000.000,-000.821,
000.000,000.000,-000.825,
000.000,000.000,-000.847,
000.000,000.000,-000.835,
000.000,000.000,-000.810,
000.000,000.000,-000.837,
000.000,000.000,-000.870,
000.000,000.000,-000.839,
000.000,000.000,-000.848,
000.000,000.000,-000.850,
000.000,000.000,-000.848,
000.000,000.000,-000.872,
000.000,000.000,-000.842,
000.000,000.000,-000.842,
000.000,000.000,-000.857,
000.000,000.000,-000.862,
000.000,000.000,-000.836,
000.000,000.000,-000.880,
000.000,000.000,-000.850,
000.000,000.000,-000.869,
000.000,000.000,-000.843,
000.000,000.000,-000.891,
000.000,000.000,-000.892,
000.000,000.000,-000.903,
000.000,000.000,-000.280,
000.000,000.000,-000.913,
000.000,000.000,-000.858,
000.000,000.000,-000.900,
000.000,000.000,-000.876,
000.000,000.000,-000.897,
000.000,000.000,-000.903,
000.000,000.000,-000.886,
000.000,000.000,-000.918,
000.000,000.000,-000.917,
000.000,000.000,-000.939,
000.000,000.000,-000.938,
000.000,000.000,-000.941,
000.000,000.000,-000.937,
000.000,000.000,-000.945,
000.000,000.000,-000.940,
000.000,000.000,-000.954,
000.000,000.000,-000.959,
