-000.007	-000.000	000.022	000.001	-000.006	010.880	011.760	000.006	
000.021	000.000	-000.006	010.880	011.760	000.013	
000.022	000.000	-000.005	010.882	011.758	000.019	
000.014	000.000	-000.005	010.884	011.756	000.024	
000.014	-000.000	-000.004	010.884	011.756	000.029	
000.032	-000.000	-000.004	010.890	011.750	000.033	
000.032	000.000	-000.003	010.886	011.754	000.037	
000.010	-000.000	-000.003	010.882	011.758	000.040	
000.030	000.000	-000.002	010.886	011.754	000.042	
000.024	-000.000	-000.002	010.882	011.758	000.044	
000.019	-000.000	-000.001	010.888	011.752	000.046	
000.017	-000.000	-000.001	010.886	011.754	000.047	
000.018	-000.000	-000.000	010.884	011.756	000.048	
000.028	000.000	-000.000	010.886	011.754	000.048	
000.014	-000.001	000.000	010.880	011.760	000.048	
000.024	-000.001	000.000	010.886	011.754	000.048	
000.026	-000.000	000.001	010.886	011.754	000.047	
000.016	-000.001	000.001	010.882	011.758	000.045	
000.024	-000.000	000.001	010.886	011.754	000.044	
000.020	000.000	000.002	010.880	011.760	000.041	
000.018	-000.001	000.002	010.878	011.762	000.039	
000.016	-000.000	000.002	010.882	011.758	000.036	
000.013	-000.001	000.002	010.880	011.760	000.033	
000.034	-000.001	000.003	010.882	011.758	000.030	
000.011	-000.000	000.003	010.886	011.754	000.026	
000.037	-000.001	000.004	010.880	011.760	000.022	
000.017	000.000	000.004	010.884	011.756	000.017	
000.013	-000.001	000.004	010.874	011.766	000.012	
000.022	-000.001	000.005	010.880	011.760	000.007	
000.022	-000.000	000.005	010.880	011.760	000.002	
000.019	-000.001	000.005	010.876	011.764	-000.003	
000.015	-000.002	000.005	010.882	011.758	-000.009	
000.033	-000.001	000.006	010.882	011.758	-000.016	
000.025	-000.001	000.006	010.878	011.762	-000.022	
000.014	-000.001	000.006	010.880	011.760	-000.029	
000.028	-000.000	000.007	010.880	011.760	-000.037	
000.022	-000.001	000.007	010.876	011.764	-000.044	
000.022	-000.001	000.007	010.878	011.762	-000.052	
000.011	-000.002	000.007	010.878	011.762	-000.060	
000.017	-000.002	000.008	010.880	011.760	-000.068	
000.038	-000.001	000.008	010.880	011.760	-000.077	
000.011	-000.001	000.008	010.876	011.764	-000.086	
000.025	-000.000	000.009	010.876	011.764	-000.095	
000.019	-000.001	000.009	010.872	011.768	-000.104	
000.019	-000.002	000.009	010.874	011.766	-000.114	
000.015	-000.001	000.009	010.880	011.760	-000.123	
000.020	-000.002	000.009	010.874	011.766	-000.133	
000.023	-000.001	000.010	010.878	011.762	-000.143	
000.015	-000.001	000.010	010.876	011.764	-000.153	
000.021	-000.002	000.010	010.872	011.768	-000.164	
000.027	-000.002	000.010	010.880	011.760	-000.174	
