000.300	000.150	000.000	000.000	000.040	
000.300	000.150	000.000	000.000	000.040	
000.300	000.150	000.000	000.000	000.040	
000.300	000.150	000.000	000.037	000.040	
000.300	000.150	000.000	000.037	000.040	
000.300	000.150	000.000	000.037	000.040	
000.300	000.150	000.051	006.806	000.040	
000.300	000.150	000.051	006.806	000.040	
000.300	000.150	000.051	006.806	000.040	
000.300	000.150	000.139	006.806	000.040	
000.300	000.150	000.139	006.806	000.040	
000.300	000.150	000.139	006.806	000.040	
000.300	000.150	000.253	006.806	000.040	
000.300	000.150	000.253	006.806	000.040	
000.300	000.150	000.253	006.806	000.040	
000.300	000.150	000.329	-000.723	000.040	
000.300	000.150	000.329	-000.723	000.040	
000.300	000.150	000.329	-000.723	000.040	
000.300	000.150	000.378	-000.470	000.040	
000.300	000.150	000.378	-000.470	000.040	
000.300	000.150	000.378	-000.470	000.040	
000.300	000.150	000.407	-000.470	000.040	
000.300	000.150	000.407	-000.470	000.040	
000.300	000.150	000.407	-000.470	000.040	
000.300	000.150	000.423	-000.301	000.040	
000.300	000.150	000.423	-000.301	000.040	
000.300	000.150	000.423	-000.301	000.040	
000.300	000.150	000.429	-000.301	000.040	
000.300	000.150	000.429	-000.301	000.040	
000.300	000.150	000.429	-000.301	000.040	
000.300	000.150	000.428	-000.301	000.040	
000.300	000.150	000.428	-000.301	000.040	
000.300	000.150	000.428	-000.301	000.040	
000.300	000.150	000.417	-000.892	000.040	
000.300	000.150	000.417	-000.892	000.040	
000.300	000.150	000.417	-000.892	000.040	
000.300	000.150	000.400	-000.892	000.040	
000.300	000.150	000.400	-000.892	000.040	
000.300	000.150	000.400	-000.892	000.040	
000.300	000.150	000.381	-000.470	000.040	
000.300	000.150	000.381	-000.470	000.040	
000.300	000.150	000.381	-000.470	000.040	
000.300	000.150	000.358	-000.723	000.040	
000.300	000.150	000.358	-000.723	000.040	
000.300	000.150	000.358	-000.723	000.040	
000.300	000.150	000.334	-000.723	000.040	
000.300	000.150	000.334	-000.723	000.040	
000.300	000.150	000.334	-000.723	000.040	
000.300	000.150	000.308	-000.723	000.040	
000.300	000.150	000.308	-000.723	000.040	
000.300	000.150	000.308	-000.723	000.040	
000.300	000.150	000.277	-001.318	000.040	
000.300	000.150	000.277	-001.318	000.040	
000.300	000.150	000.277	-001.318	000.040	
000.300	000.150	000.244	-001.149	000.040	
000.300	000.150	000.244	-001.149	000.040	
000.300	000.150	000.244	-001.149	000.040	
000.300	000.150	000.213	-000.723	000.040	
000.300	000.150	000.213	-000.723	000.040	
000.300	000.150	000.213	-000.723	000.040	
000.300	000.150	000.184	-000.554	000.040	
000.300	000.150	000.184	-000.554	000.040	
000.300	000.150	000.184	-000.554	000.040	
000.300	000.150	000.156	-000.808	000.040	
000.300	000.150	000.156	-000.808	000.040	
000.300	000.150	000.156	-000.808	000.040	
000.300	000.150	000.128	-000.808	000.040	
000.300	000.150	000.128	-000.808	000.040	
000.300	000.150	000.128	-000.808	000.040	
000.300	000.150	000.102	-000.723	000.040	
000.300	000.150	000.102	-000.723	000.040	
000.300	000.150	000.102	-000.723	000.040	
000.300	000.150	000.074	-000.977	000.040	
000.300	000.150	000.074	-000.977	000.040	
000.300	000.150	000.074	-000.977	000.040	
000.300	000.150	000.048	-000.808	000.040	
000.300	000.150	000.048	-000.808	000.040	
000.300	000.150	000.048	-000.808	000.040	
000.300	000.150	000.019	-001.231	000.040	
000.300	000.150	000.019	-001.231	000.040	
000.300	000.150	000.019	-001.231	000.040	
000.300	000.150	-000.007	-000.723	000.040	
000.300	000.150	-000.007	-000.723	000.040	
000.300	000.150	-000.007	-000.723	000.040	
000.300	000.150	-000.032	-000.723	000.040	
000.300	000.150	-000.032	-000.723	000.040	
