-000.015;
000.022;011.680;
000.022;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.025;011.680;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.024;011.678;
000.024;011.680;
000.024;011.680;
000.025;011.680;
000.025;011.678;
000.025;011.678;
000.024;011.678;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.025;011.680;
000.025;011.678;
000.025;011.678;
000.025;011.678;
000.024;011.678;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.025;011.680;
000.025;011.678;
000.024;011.678;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.023;011.680;
000.023;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.022;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.017;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.015;011.680;
000.014;011.680;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.010;011.682;
000.011;011.682;
000.011;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.009;011.682;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.004;011.684;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.001;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
-000.000;011.686;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.002;011.688;
-000.002;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.004;011.688;
-000.004;011.688;
-000.005;011.688;
-000.005;011.690;
-000.005;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.009;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.010;011.690;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.009;011.692;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.008;011.690;
-000.008;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.007;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.004;011.690;
-000.004;011.688;
-000.004;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
000.000;011.688;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
000.001;011.686;
000.001;011.686;
000.002;011.686;
000.002;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.005;011.686;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.004;011.684;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.005;011.686;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.004;011.684;
000.004;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.001;011.686;
000.001;011.686;
000.001;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
-000.000;011.686;
-000.000;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.003;011.688;
-000.003;011.688;
-000.004;011.688;
-000.004;011.688;
-000.005;011.688;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.007;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.010;011.690;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.011;011.692;
-000.011;011.692;
-000.011;011.692;
-000.012;011.692;
-000.012;011.692;
-000.012;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.015;011.692;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.015;011.694;
-000.015;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.017;011.694;
-000.017;011.694;
-000.018;011.694;
-000.018;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.015;011.694;
-000.016;011.694;
-000.016;011.694;
-000.017;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.015;011.694;
-000.015;011.694;
-000.014;011.694;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.012;011.692;
-000.012;011.692;
-000.012;011.692;
-000.011;011.692;
-000.011;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.009;011.692;
-000.009;011.690;
-000.008;011.690;
-000.008;011.690;
-000.007;011.690;
-000.007;011.690;
-000.006;011.690;
-000.006;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.004;011.690;
-000.004;011.688;
-000.003;011.688;
-000.003;011.688;
-000.002;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
000.000;011.688;
000.000;011.686;
000.000;011.686;
000.001;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.004;011.686;
000.005;011.686;
000.005;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.010;011.684;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.009;011.682;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.004;011.684;
000.004;011.686;
000.004;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.001;011.686;
000.001;011.686;
000.000;011.686;
000.000;011.686;
-000.000;011.686;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.000;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.002;011.688;
-000.002;011.688;
-000.002;011.688;
-000.003;011.688;
-000.003;011.688;
-000.004;011.688;
-000.004;011.688;
-000.004;011.688;
-000.004;011.688;
-000.005;011.688;
-000.005;011.690;
-000.005;011.690;
-000.006;011.690;
-000.006;011.690;
-000.007;011.690;
-000.007;011.690;
-000.008;011.690;
-000.008;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.009;011.690;
-000.010;011.690;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.011;011.692;
-000.011;011.692;
-000.012;011.692;
-000.012;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.014;011.692;
-000.015;011.692;
-000.015;011.694;
-000.016;011.694;
-000.017;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.019;011.694;
-000.019;011.694;
-000.020;011.694;
-000.020;011.696;
-000.020;011.696;
-000.020;011.696;
-000.020;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.020;011.696;
-000.020;011.696;
-000.021;011.696;
-000.021;011.696;
-000.022;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.021;011.696;
-000.020;011.696;
-000.020;011.696;
-000.020;011.696;
-000.020;011.696;
-000.020;011.696;
-000.019;011.696;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.020;011.694;
-000.020;011.696;
-000.019;011.696;
-000.019;011.694;
-000.019;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.017;011.694;
-000.017;011.694;
-000.016;011.694;
-000.016;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.016;011.694;
-000.016;011.694;
-000.016;011.694;
-000.015;011.694;
-000.014;011.694;
-000.014;011.692;
-000.014;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.013;011.692;
-000.012;011.692;
-000.012;011.692;
-000.011;011.692;
-000.011;011.692;
-000.010;011.692;
-000.009;011.692;
-000.009;011.690;
-000.009;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.008;011.690;
-000.007;011.690;
-000.007;011.690;
-000.006;011.690;
-000.006;011.690;
-000.005;011.690;
-000.005;011.690;
-000.004;011.690;
-000.004;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.003;011.688;
-000.002;011.688;
-000.002;011.688;
-000.001;011.688;
-000.001;011.688;
-000.000;011.688;
-000.000;011.688;
000.000;011.688;
000.000;011.686;
000.000;011.686;
000.001;011.686;
000.001;011.686;
000.001;011.686;
000.001;011.686;
000.002;011.686;
000.002;011.686;
000.002;011.686;
000.003;011.686;
000.003;011.686;
000.004;011.686;
000.004;011.686;
000.005;011.686;
000.005;011.684;
000.005;011.684;
000.005;011.684;
000.006;011.684;
000.006;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.010;011.684;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.013;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.012;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.011;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.010;011.682;
000.009;011.682;
000.009;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.006;011.684;
000.006;011.684;
000.005;011.684;
000.005;011.684;
000.004;011.684;
000.004;011.686;
000.004;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.002;011.686;
000.002;011.686;
000.001;011.686;
000.001;011.686;
000.001;011.686;
000.001;011.686;
000.000;011.686;
000.000;011.686;
000.000;011.686;
-000.000;011.686;
-000.000;011.688;
-000.000;011.688;
-000.001;011.688;
-000.001;011.688;
-000.001;011.688;
-000.002;011.688;
-000.002;011.688;
-000.003;011.688;
-000.003;011.688;
-000.004;011.688;
-000.004;011.688;
-000.005;011.688;
-000.005;011.690;
-000.005;011.690;
-000.005;011.690;
-000.006;011.690;
-000.006;011.690;
-000.006;011.690;
-000.007;011.690;
-000.007;011.690;
-000.008;011.690;
-000.008;011.690;
-000.009;011.690;
-000.009;011.690;
-000.010;011.690;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.011;011.692;
-000.011;011.692;
-000.011;011.692;
-000.011;011.692;
-000.012;011.692;
-000.012;011.692;
-000.013;011.692;
-000.014;011.692;
-000.014;011.692;
-000.015;011.692;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.016;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.019;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.020;011.694;
-000.019;011.696;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.020;011.694;
-000.020;011.696;
-000.020;011.696;
-000.019;011.696;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.019;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.018;011.694;
-000.017;011.694;
-000.017;011.694;
-000.017;011.694;
-000.016;011.694;
-000.016;011.694;
-000.015;011.694;
-000.015;011.694;
-000.015;011.694;
-000.014;011.694;
-000.015;011.692;
-000.015;011.694;
-000.014;011.694;
-000.014;011.692;
-000.014;011.692;
-000.013;011.692;
-000.013;011.692;
-000.012;011.692;
-000.012;011.692;
-000.011;011.692;
-000.011;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.010;011.692;
-000.009;011.692;
-000.009;011.690;
-000.008;011.690;
-000.008;011.690;
-000.007;011.690;
-000.007;011.690;
-000.006;011.690;
-000.006;011.690;
-000.005;011.690;
-000.005;011.690;
-000.004;011.690;
-000.004;011.688;
-000.004;011.688;
-000.004;011.688;
-000.003;011.688;
-000.002;011.688;
-000.002;011.688;
-000.001;011.688;
-000.000;011.688;
-000.000;011.688;
000.000;011.688;
000.000;011.686;
000.001;011.686;
000.001;011.686;
000.002;011.686;
000.002;011.686;
000.003;011.686;
000.003;011.686;
000.003;011.686;
000.004;011.686;
000.005;011.686;
000.005;011.684;
000.006;011.684;
000.007;011.684;
000.007;011.684;
000.007;011.684;
000.008;011.684;
000.008;011.684;
000.008;011.684;
000.009;011.684;
000.009;011.684;
000.009;011.684;
000.010;011.684;
000.010;011.682;
000.011;011.682;
000.012;011.682;
000.012;011.682;
000.013;011.682;
000.013;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.014;011.682;
000.015;011.682;
000.015;011.680;
000.015;011.680;
000.016;011.680;
000.016;011.680;
000.016;011.680;
000.017;011.680;
000.018;011.680;
000.018;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.022;011.680;
000.022;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.023;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.024;011.680;
000.025;011.680;
000.025;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.027;011.678;
000.027;011.678;
000.028;011.678;
000.028;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.028;011.678;
000.028;011.678;
000.028;011.678;
000.028;011.678;
000.028;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.026;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.027;011.678;
000.026;011.678;
000.026;011.678;
