000.003;
000.111;015.854;025.906;
000.114;015.510;026.250;
000.116;015.156;026.604;
000.117;014.800;026.960;
000.118;014.438;027.322;
000.119;014.074;027.686;
000.121;013.706;028.054;
000.121;013.334;028.426;
000.122;012.962;028.798;
000.121;012.588;029.172;
000.120;012.218;029.542;
000.118;011.854;029.906;
000.116;011.492;030.268;
000.113;011.140;030.620;
000.109;010.800;030.960;
000.110;010.472;031.288;
000.112;010.132;031.628;
000.113;009.786;031.974;
000.115;009.436;032.324;
000.117;009.082;032.678;
000.119;008.722;032.498;
000.121;008.354;032.130;
000.123;007.980;031.756;
000.124;007.600;031.376;
000.126;007.216;030.992;
000.127;006.828;030.604;
000.128;006.436;030.212;
000.129;006.042;029.818;
000.131;005.644;029.420;
000.132;005.238;029.014;
000.131;004.834;028.610;
000.133;004.432;028.208;
000.134;004.022;027.798;
000.134;003.608;027.384;
000.134;003.200;026.976;
000.136;002.788;026.564;
000.135;002.368;026.144;
000.135;001.956;025.732;
000.136;001.542;025.318;
000.137;001.124;024.900;
000.136;000.702;024.478;
000.137;000.286;024.062;
000.137;000.134;023.642;
000.138;000.556;023.220;
000.138;000.982;022.794;
000.139;001.404;022.372;
000.140;001.832;021.944;
000.141;002.262;021.514;
000.140;002.694;021.082;
000.142;003.124;020.652;
000.143;003.560;020.216;
000.144;003.998;019.778;
000.144;004.442;019.334;
000.144;004.882;018.894;
000.144;005.322;018.454;
000.145;005.766;018.010;
000.145;006.212;017.564;
000.144;006.654;017.122;
000.145;007.096;016.680;
000.145;007.540;016.236;
000.145;007.988;015.788;
000.146;008.434;015.342;
000.146;008.880;014.896;
000.147;009.328;014.448;
000.148;009.780;013.996;
000.147;010.234;013.542;
000.147;010.684;013.092;
000.147;011.132;012.644;
000.148;011.584;012.192;
000.147;012.038;011.738;
000.147;012.490;011.286;
000.148;012.940;010.836;
000.148;013.394;010.382;
000.148;013.848;009.928;
000.148;014.302;009.474;
000.148;014.756;009.020;
000.148;015.208;008.568;
000.149;015.664;008.112;
000.149;016.120;007.656;
000.149;016.578;007.198;
000.151;017.036;006.740;
000.151;017.500;006.276;
000.151;017.964;005.812;
000.150;018.426;005.350;
000.151;018.888;004.888;
000.151;019.350;004.426;
000.151;019.814;003.962;
000.150;020.274;003.502;
000.151;020.736;003.040;
000.151;021.198;002.578;
000.152;021.662;002.114;
000.152;022.128;001.648;
000.153;022.596;001.180;
000.153;023.066;000.710;
000.153;023.536;000.240;
000.153;024.006;000.230;
000.153;024.476;000.700;
000.153;024.946;001.170;
000.153;025.416;001.640;
000.153;025.884;002.108;
000.153;026.352;002.576;
000.153;026.822;003.046;
000.153;027.290;003.514;
000.154;027.758;003.982;
000.154;028.230;004.454;
000.154;028.702;004.926;
000.154;029.332;005.236;
000.154;029.806;005.710;
000.154;030.280;006.184;
000.155;030.754;006.658;
000.155;031.230;007.134;
000.154;031.704;007.608;
000.153;032.174;008.078;
000.153;032.644;008.548;
000.153;032.422;009.018;
000.154;031.952;009.488;
000.155;031.478;009.962;
000.155;031.002;010.438;
000.155;030.526;010.914;
000.154;030.052;011.388;
000.154;029.582;011.858;
000.154;029.108;012.332;
000.152;028.636;012.804;
000.152;028.172;013.268;
000.152;027.706;013.734;
000.153;027.238;014.202;
000.154;026.768;014.672;
000.155;026.296;015.144;
000.154;025.820;015.620;
000.152;025.348;016.092;
000.152;024.884;016.556;
000.151;024.418;017.022;
000.150;023.956;017.484;
000.149;023.496;017.944;
000.148;023.040;018.400;
000.148;022.588;018.852;
000.148;022.136;019.304;
000.148;021.682;019.758;
000.149;021.228;020.212;
000.148;020.770;020.670;
000.148;020.316;021.124;
000.146;019.864;021.576;
000.145;019.420;022.020;
000.144;018.978;022.462;
000.143;018.538;022.902;
000.143;018.100;023.340;
000.142;017.662;023.778;
000.136;017.228;024.212;
000.130;016.820;024.620;
000.125;016.432;025.008;
000.121;016.054;025.386;
000.117;015.688;025.752;
000.114;015.338;026.102;
000.111;014.994;026.446;
000.108;014.658;026.782;
000.108;014.330;027.110;
000.106;013.998;027.442;
000.104;013.674;027.766;
000.103;013.356;028.084;
000.101;013.044;028.396;
000.100;012.736;028.704;
000.098;012.434;029.006;
000.096;012.136;029.304;
000.095;011.844;029.596;
000.093;011.554;029.886;
000.091;011.270;030.170;
000.088;010.996;030.444;
000.085;010.728;030.712;
000.083;010.472;030.968;
000.080;010.220;031.220;
000.077;009.980;031.460;
000.074;009.750;031.690;
000.071;009.526;031.914;
000.068;009.312;032.128;
000.064;009.110;032.330;
000.066;008.918;032.522;
000.069;008.710;032.730;
000.072;008.494;032.590;
000.074;008.266;032.362;
000.076;008.036;032.132;
000.079;007.800;031.896;
000.081;007.554;031.650;
000.084;007.298;031.394;
000.086;007.038;031.134;
000.088;006.772;030.868;
000.090;006.498;030.594;
000.093;006.218;030.314;
000.094;005.928;030.024;
000.096;005.638;029.734;
000.097;005.342;029.438;
000.099;005.042;029.138;
000.102;004.734;028.830;
000.103;004.418;028.514;
000.104;004.100;028.196;
000.105;003.780;027.876;
000.107;003.456;027.552;
000.107;003.122;027.218;
000.109;002.792;026.888;
000.110;002.454;026.550;
000.111;002.112;026.208;
000.112;001.770;025.866;
000.113;001.424;025.520;
000.114;001.074;025.170;
000.114;000.724;024.820;
000.116;000.372;024.468;
000.117;000.014;024.110;
000.117;000.346;023.750;
000.119;000.706;023.390;
000.120;001.072;023.024;
000.121;001.442;022.654;
000.122;001.814;022.282;
000.123;002.192;021.904;
000.123;002.572;021.524;
000.123;002.950;021.146;
000.124;003.328;020.768;
000.125;003.710;020.386;
000.125;004.094;020.002;
000.125;004.476;019.620;
000.126;004.860;019.236;
000.126;005.246;018.850;
000.126;005.634;018.462;
000.128;006.022;018.074;
000.129;006.416;017.680;
000.129;006.812;017.284;
000.130;007.210;016.886;
000.132;007.612;016.484;
000.132;008.016;016.080;
000.132;008.422;015.674;
000.132;008.826;015.270;
000.133;009.232;014.864;
000.133;009.640;014.456;
000.133;010.050;014.046;
000.134;010.458;013.638;
000.134;010.868;013.228;
000.135;011.282;012.814;
000.135;011.698;012.398;
000.136;012.112;011.984;
000.137;012.532;011.564;
000.138;012.954;011.142;
000.138;013.376;010.720;
000.138;013.800;010.296;
000.139;014.224;009.872;
000.139;014.652;009.444;
000.139;015.078;009.018;
000.139;015.504;008.592;
000.139;015.930;008.166;
000.139;016.356;007.740;
000.139;016.784;007.312;
000.140;017.212;006.884;
000.141;017.644;006.452;
000.142;018.078;006.018;
000.142;018.514;005.582;
000.142;018.948;005.148;
000.143;019.384;004.712;
000.143;019.824;004.272;
000.143;020.262;003.834;
000.143;020.700;003.396;
000.143;021.136;002.960;
000.143;021.574;002.522;
000.143;022.014;002.082;
000.143;022.450;001.646;
000.144;022.890;001.206;
000.144;023.332;000.764;
000.144;023.774;000.322;
000.144;024.218;000.122;
000.144;024.658;000.562;
000.145;025.102;001.006;
000.145;025.546;001.450;
000.145;025.992;001.896;
000.144;026.434;002.338;
000.144;026.876;002.780;
000.145;027.318;003.222;
000.144;027.762;003.666;
000.145;028.206;004.110;
000.146;028.652;004.556;
000.146;029.098;005.002;
000.146;029.550;005.454;
000.146;029.996;005.900;
000.146;030.444;006.348;
000.146;030.892;006.796;
000.146;031.342;007.246;
000.146;031.790;007.694;
000.146;032.238;008.142;
000.146;032.686;008.590;
000.147;032.402;009.038;
000.147;031.950;009.490;
000.147;031.498;009.942;
000.147;031.046;010.394;
000.147;030.596;010.844;
000.147;030.144;011.296;
000.147;029.696;011.744;
000.146;029.244;012.196;
000.145;028.796;012.644;
000.145;028.352;013.088;
000.145;027.910;013.530;
000.146;027.466;013.974;
000.147;027.018;014.422;
000.148;026.564;014.876;
000.148;026.110;015.330;
000.148;025.654;015.786;
000.149;025.200;016.240;
000.149;024.744;016.696;
000.149;024.288;017.152;
000.148;023.832;017.608;
000.149;023.378;018.062;
000.149;022.918;018.522;
000.149;022.464;018.976;
000.149;022.006;019.434;
000.148;021.548;019.892;
000.149;021.094;020.346;
000.150;020.636;020.804;
000.150;020.178;021.262;
000.150;019.718;021.722;
000.149;019.260;022.180;
000.149;018.804;022.636;
000.148;018.348;023.092;
000.148;017.894;023.546;
000.148;017.440;024.000;
000.147;016.986;024.454;
000.146;016.538;024.902;
000.146;016.090;025.350;
000.146;015.644;025.796;
000.145;015.198;026.242;
000.145;014.752;026.688;
000.145;014.306;027.134;
000.145;013.864;027.576;
000.145;013.420;028.020;
000.146;012.972;028.468;
000.148;012.522;028.918;
000.149;012.068;029.372;
000.149;011.610;029.830;
000.149;011.154;030.286;
000.149;010.698;030.742;
000.150;010.240;031.200;
000.150;009.778;031.662;
000.149;009.320;032.120;
000.149;008.862;032.578;
000.148;008.406;032.502;
000.148;007.952;032.048;
000.148;007.500;031.596;
000.148;007.046;031.142;
000.147;006.594;030.690;
000.147;006.142;030.238;
000.147;005.692;029.788;
000.147;005.240;029.336;
000.147;004.788;028.884;
000.147;004.336;028.432;
000.147;003.884;027.980;
000.147;003.434;027.530;
000.148;002.982;027.078;
000.149;002.528;026.624;
000.149;002.072;026.168;
000.149;001.614;025.710;
000.150;001.156;025.252;
000.151;000.694;024.790;
000.152;000.232;024.328;
000.153;000.236;023.860;
000.153;000.706;023.390;
000.154;001.176;022.920;
000.155;001.652;022.444;
000.156;002.128;021.968;
000.155;002.606;021.490;
000.156;003.082;021.014;
000.155;003.560;020.536;
000.154;004.036;020.060;
000.153;004.504;019.592;
000.151;004.970;019.126;
000.150;005.432;018.664;
000.148;005.888;018.208;
000.146;006.338;017.758;
000.144;006.784;017.312;
000.143;007.222;016.874;
000.141;007.656;016.440;
000.139;008.086;016.010;
000.137;008.510;015.586;
000.136;008.930;015.166;
000.134;009.344;014.752;
000.133;009.752;014.344;
000.132;010.158;013.938;
000.130;010.560;013.536;
000.129;010.956;013.140;
000.128;011.350;012.746;
000.127;011.742;012.354;
000.126;012.128;011.968;
000.125;012.512;011.584;
000.118;012.894;011.202;
000.112;013.248;010.848;
000.107;013.584;010.512;
000.101;013.902;010.194;
000.096;014.206;009.890;
000.092;014.494;009.602;
000.087;014.768;009.328;
000.083;015.028;009.068;
000.079;015.276;008.820;
000.075;015.512;008.584;
000.072;015.738;008.358;
000.069;015.954;008.142;
000.066;016.160;007.936;
000.063;016.358;007.738;
000.060;016.548;007.548;
000.057;016.728;007.368;
000.055;016.902;007.194;
000.053;017.066;007.030;
000.050;017.226;006.870;
000.048;017.376;006.720;
000.046;017.522;006.574;
000.044;017.662;006.434;
000.043;017.798;006.298;
000.041;017.928;006.168;
000.040;018.052;006.044;
000.038;018.172;005.924;
000.037;018.290;005.806;
000.036;018.402;005.694;
000.035;018.512;005.584;
000.034;018.620;005.476;
000.033;018.724;005.372;
000.033;018.826;005.270;
000.032;018.926;005.170;
000.031;019.024;005.072;
000.031;019.122;004.974;
000.031;019.218;004.878;
000.030;019.312;004.784;
000.030;019.406;004.690;
000.030;019.498;004.598;
000.029;019.590;004.506;
000.029;019.680;004.416;
000.029;019.770;004.326;
000.028;019.858;004.238;
000.028;019.944;004.152;
000.027;020.030;004.066;
000.026;020.112;003.984;
000.026;020.194;003.902;
000.025;020.272;003.824;
000.024;020.350;003.746;
000.023;020.424;003.672;
000.022;020.496;003.600;
000.021;020.564;003.532;
000.020;020.628;003.468;
000.019;020.690;003.406;
000.018;020.750;003.346;
000.017;020.806;003.290;
000.016;020.858;003.238;
000.015;020.908;003.188;
000.014;020.954;003.142;
000.013;020.996;003.100;
000.011;021.034;003.062;
000.010;021.068;003.028;
000.009;021.100;002.996;
000.007;021.126;002.970;
000.006;021.148;002.948;
000.005;021.166;002.930;
000.003;021.180;002.916;
000.002;021.190;002.906;
000.001;021.196;002.900;
-000.000;021.196;002.900;
-000.001;021.194;002.902;
-000.002;021.188;002.908;
-000.004;021.176;002.920;
-000.005;021.162;002.934;
-000.006;021.144;002.952;
-000.008;021.120;002.976;
-000.009;021.094;003.002;
-000.010;021.064;003.032;
-000.011;021.030;003.066;
-000.012;020.992;003.104;
-000.014;020.952;003.144;
-000.015;020.906;003.190;
-000.016;020.858;003.238;
-000.017;020.806;003.290;
-000.018;020.750;003.346;
-000.019;020.692;003.404;
-000.020;020.632;003.464;
-000.021;020.568;003.528;
-000.022;020.500;003.596;
-000.023;020.430;003.666;
-000.024;020.358;003.738;
-000.025;020.282;003.814;
-000.026;020.204;003.892;
-000.026;020.122;003.974;
-000.027;020.040;004.056;
-000.028;019.954;004.142;
-000.028;019.866;004.230;
-000.029;019.778;004.318;
-000.029;019.688;004.408;
-000.030;019.596;004.500;
-000.030;019.504;004.592;
-000.031;019.408;004.688;
-000.031;019.310;004.786;
-000.032;019.212;004.884;
-000.032;019.112;004.984;
-000.033;019.010;005.086;
-000.033;018.910;005.186;
-000.033;018.808;005.288;
-000.033;018.704;005.392;
-000.034;018.600;005.496;
-000.034;018.496;005.600;
-000.034;018.392;005.704;
-000.035;018.284;005.812;
-000.035;018.176;005.920;
-000.036;018.066;006.030;
-000.036;017.954;006.142;
-000.036;017.842;006.254;
-000.037;017.730;006.366;
-000.037;017.616;006.480;
-000.037;017.502;006.594;
-000.037;017.388;006.708;
-000.037;017.272;006.824;
-000.038;017.156;006.940;
-000.038;017.040;007.056;
-000.038;016.922;007.174;
-000.038;016.804;007.292;
-000.039;016.684;007.412;
-000.039;016.564;007.532;
-000.039;016.444;007.652;
-000.040;016.322;007.774;
-000.040;016.198;007.898;
-000.040;016.074;008.022;
-000.040;015.950;008.146;
-000.040;015.824;008.272;
-000.040;015.700;008.396;
-000.040;015.576;008.520;
-000.040;015.450;008.646;
-000.040;015.326;008.770;
-000.041;015.200;008.896;
-000.041;015.076;009.020;
-000.041;014.950;009.146;
-000.041;014.824;009.272;
-000.041;014.698;009.398;
-000.041;014.574;009.522;
-000.041;014.448;009.648;
-000.041;014.322;009.774;
-000.041;014.196;009.900;
-000.040;014.070;010.026;
-000.040;013.946;010.150;
-000.040;013.822;010.274;
-000.040;013.696;010.400;
-000.040;013.572;010.524;
-000.040;013.448;010.648;
-000.040;013.324;010.772;
-000.040;013.202;010.894;
-000.040;013.078;011.018;
-000.040;012.956;011.140;
-000.040;012.832;011.264;
-000.040;012.708;011.388;
-000.040;012.584;011.512;
-000.039;012.462;011.634;
-000.039;012.342;011.754;
-000.039;012.220;011.876;
-000.039;012.100;011.996;
-000.039;011.976;012.120;
-000.039;011.856;012.240;
-000.039;011.734;012.362;
-000.039;011.614;012.482;
-000.039;011.494;012.602;
-000.039;011.372;012.724;
-000.039;011.252;012.844;
-000.039;011.132;012.964;
-000.039;011.012;013.084;
-000.038;010.894;013.202;
-000.038;010.774;013.322;
-000.038;010.656;013.440;
-000.038;010.538;013.558;
-000.038;010.422;013.674;
-000.038;010.304;013.792;
-000.037;010.188;013.908;
-000.036;010.074;014.022;
-000.036;009.962;014.134;
-000.035;009.852;014.244;
-000.034;009.744;014.352;
-000.033;009.640;014.456;
-000.033;009.538;014.558;
-000.033;009.436;014.660;
-000.032;009.334;014.762;
-000.032;009.234;014.862;
-000.032;009.134;014.962;
-000.032;009.034;015.062;
-000.032;008.936;015.160;
-000.032;008.838;015.258;
-000.032;008.738;015.358;
-000.032;008.638;015.458;
-000.033;008.538;015.558;
-000.033;008.436;015.660;
-000.034;008.332;015.764;
-000.035;008.226;015.870;
-000.035;008.118;015.978;
-000.036;008.008;016.088;
-000.037;007.896;016.200;
-000.038;007.778;016.318;
-000.039;007.660;016.436;
-000.040;007.538;016.558;
-000.041;007.412;016.684;
-000.041;007.286;016.810;
-000.042;007.156;016.940;
-000.042;007.026;017.070;
-000.042;006.894;017.202;
-000.043;006.764;017.332;
-000.043;006.632;017.464;
-000.044;006.496;017.600;
-000.043;006.362;017.734;
-000.043;006.228;017.868;
-000.043;006.094;018.002;
-000.043;005.962;018.134;
-000.042;005.830;018.266;
-000.042;005.700;018.396;
-000.042;005.570;018.526;
-000.042;005.440;018.656;
-000.042;005.310;018.786;
-000.042;005.180;018.916;
-000.041;005.048;019.048;
-000.041;004.922;019.174;
-000.039;004.798;019.298;
-000.039;004.678;019.418;
-000.038;004.556;019.540;
-000.038;004.442;019.654;
-000.038;004.324;019.772;
-000.038;004.206;019.890;
-000.038;004.088;020.008;
-000.037;003.972;020.124;
-000.037;003.858;020.238;
-000.036;003.744;020.352;
-000.036;003.634;020.462;
-000.036;003.522;020.574;
-000.036;003.410;020.686;
-000.035;003.300;020.796;
-000.035;003.192;020.904;
-000.036;003.082;021.014;
-000.036;002.972;021.124;
-000.036;002.860;021.236;
-000.037;002.748;021.348;
-000.038;002.632;021.464;
-000.038;002.514;021.582;
-000.039;002.394;021.702;
-000.039;002.274;021.822;
-000.040;002.152;021.944;
-000.040;002.028;022.068;
-000.040;001.904;022.192;
-000.041;001.778;022.318;
-000.041;001.652;022.444;
-000.041;001.524;022.572;
-000.041;001.396;022.700;
-000.039;001.270;022.826;
-000.039;001.150;022.946;
-000.038;001.030;023.066;
-000.038;000.914;023.182;
-000.037;000.798;023.298;
-000.037;000.684;023.412;
-000.037;000.568;023.528;
-000.037;000.456;023.640;
-000.037;000.340;023.756;
-000.037;000.226;023.870;
-000.037;000.110;023.986;
-000.037;000.006;024.102;
-000.036;000.118;024.214;
-000.036;000.230;024.326;
-000.036;000.342;024.438;
-000.036;000.454;024.550;
-000.036;000.566;024.662;
-000.036;000.678;024.774;
-000.036;000.790;024.886;
-000.036;000.900;024.996;
-000.036;001.012;025.108;
-000.036;001.124;025.220;
-000.036;001.236;025.332;
-000.037;001.350;025.446;
-000.037;001.464;025.560;
-000.037;001.578;025.674;
-000.038;0
