-001.030	-000.105	
-010.074	-010.220	
-009.898	-009.371	
-010.032	-008.636	
-010.634	-007.656	
-010.516	-007.061	
-010.810	-005.862	
-010.843	-005.005	
-010.646	-003.578	
-010.089	-002.432	
-009.635	-001.452	
-009.421	-000.656	
-009.122	-000.087	
-009.122	001.032	
-009.517	001.373	
-009.240	001.846	
-009.344	002.038	
-008.887	002.476	
-008.699	002.528	
-008.181	002.030	
-008.799	002.371	
-008.725	002.695	
-009.008	002.861	
-009.112	003.246	
-009.413	003.815	
-009.677	004.322	
-009.677	004.970	
-009.778	005.915	
-009.593	008.732	
-009.010	007.787	
-008.801	008.023	
-008.270	008.286	
-008.023	008.391	
-008.057	008.548	
-007.825	008.548	
-008.196	008.452	
-007.883	008.583	
-007.857	008.750	
-007.599	008.995	
-007.331	009.091	
-006.837	009.196	
-006.518	009.310	
-006.275	009.012	
-005.598	008.618	
-006.163	007.997	
-005.925	007.708	
-005.983	007.061	
-006.241	007.035	
-006.015	006.833	
-006.257	006.921	
-006.191	006.711	
-005.659	006.702	
-005.561	006.370	
-006.249	006.090	
-006.448	006.212	
-006.541	006.370	
-007.143	006.755	
-006.412	007.350	
-006.608	007.796	
-006.661	008.732	
-006.291	009.248	
-005.842	009.222	
-005.868	008.855	
-005.282	008.767	
-005.054	008.636	
-004.823	008.233	
-004.071	007.245	
-003.845	006.615	
-003.614	005.486	
-003.614	004.655	
-003.855	003.421	
-004.417	002.362	
-005.281	001.776	
-005.494	001.645	
-006.741	001.653	
-006.920	002.975	
-007.384	003.972	
-006.594	004.628	
-006.676	005.722	
-006.212	006.063	
-006.369	006.151	
-006.241	006.081	
-005.654	006.168	
-005.930	006.343	
-005.669	006.448	
-005.614	006.571	
-005.757	005.950	
-006.037	005.407	
-005.771	005.118	
-005.522	002.441	
-005.771	003.893	
-005.727	003.211	
-005.416	002.380	
-005.215	001.723	
-005.150	001.286	
-005.719	001.041	
-005.976	000.665	
-006.042	000.262	
-005.837	-000.113	
-006.042	-000.201	
-006.042	-000.297	
-005.264	-000.210	
-005.541	-000.105	
-004.786	-000.568	
-004.823	-000.988	
-004.798	-002.423	
-005.024	-003.298	
-004.964	-003.683	
-005.229	-004.480	
-005.246	-004.873	
-005.015	-005.311	
-005.264	-005.705	
-004.839	-006.273	
-004.839	-006.903	
-005.159	-007.761	
-005.332	-008.478	
-006.016	-009.178	
-006.733	-009.555	
-006.514	-009.537	
-006.756	-009.310	
-006.558	-009.126	
-006.254	-009.126	
-006.275	-009.266	
-006.530	-009.257	
-006.496	-009.730	
-006.496	-009.537	
-006.490	-009.660	
-006.573	-010.150	
-006.533	-010.491	
-006.046	-010.666	
-006.595	-010.718	
-006.308	-010.780	
-007.434	-010.596	
-007.395	-010.465	
-007.416	-010.193	
-007.125	-009.896	
-007.853	-008.417	
-007.997	-007.481	
-008.075	-006.370	
-008.374	-005.460	
-008.360	-004.077	
-008.006	-003.316	
-008.088	-002.546	
-007.913	-001.890	
-007.324	-001.470	
-007.253	-001.417	
-007.542	-001.137	
-007.166	-000.735	
-007.898	-000.428	
-008.158	000.131	
-007.838	000.551	
-007.574	001.181	
-007.395	001.575	
-007.135	001.732	
-007.338	002.038	
-007.307	002.310	
-007.307	002.747	
-007.149	003.141	
-007.441	002.922	
-007.118	002.870	
-007.356	003.027	
-007.331	003.535	
-007.338	003.876	
-007.819	004.305	
-007.602	004.620	
-007.505	005.390	
-007.628	005.530	
-007.118	006.142	
-007.081	006.588	
-007.363	006.667	
-007.370	006.851	
-007.363	006.842	
-007.370	007.131	
-007.595	007.770	
-007.563	008.076	
-007.138	008.487	
-007.070	008.715	
-007.057	008.645	
-006.896	008.671	
-006.903	008.706	
-006.580	008.522	
-006.580	008.540	
-006.933	007.831	
-006.862	007.735	
