003.094	000.078	
005.968	-000.568	
005.659	-000.691	
005.659	-000.481	
005.941	-000.367	
005.634	-000.551	
005.124	-000.568	
005.403	-000.070	
005.308	000.113	
005.102	000.288	
005.124	-000.035	
005.102	000.603	
005.379	001.076	
005.355	000.428	
005.584	000.560	
005.332	000.778	
005.609	001.680	
005.559	001.863	
005.559	001.382	
006.061	000.813	
006.088	000.988	
006.284	001.286	
006.142	001.260	
006.061	000.665	
006.115	000.883	
006.061	000.822	
006.368	001.365	
006.903	000.437	
006.650	000.490	
006.620	001.050	
006.620	001.260	
006.340	000.770	
006.197	000.542	
006.396	000.533	
006.650	000.936	
006.368	001.225	
006.368	000.595	
006.340	000.892	
007.093	000.542	
007.188	001.128	
007.475	001.487	
007.695	000.988	
007.156	000.770	
007.475	001.242	
006.934	001.531	
007.442	001.251	
006.996	000.840	
006.770	000.621	
007.028	000.883	
006.996	001.023	
006.934	000.385	
006.872	000.306	
006.903	000.796	
006.620	000.603	
006.396	000.516	
006.340	000.105	
006.650	000.113	
006.620	000.673	
006.368	000.341	
006.650	-000.070	
006.650	-000.288	
006.425	-000.201	
006.368	000.218	
006.115	000.122	
006.368	-000.122	
006.197	-000.306	
006.873	000.122	
006.679	-000.140	
006.368	-000.437	
006.425	-000.227	
006.453	-000.078	
006.679	000.271	
006.679	000.463	
006.453	000.323	
006.679	-000.070	
006.679	000.332	
006.425	000.857	
006.425	000.402	
007.475	000.017	
007.220	000.560	
007.984	000.656	
007.220	000.350	
006.934	-000.192	
007.188	000.052	
007.188	000.218	
007.475	000.253	
006.709	000.463	
006.996	-000.341	
006.679	-000.253	
006.934	000.271	
007.156	000.183	
006.650	-000.341	
007.188	-000.472	
006.842	000.000	
006.903	000.175	
006.620	000.315	
006.783	000.175	
006.903	000.131	
006.650	000.192	
006.170	000.805	
006.368	001.076	
006.061	000.446	
006.340	000.078	
006.284	001.321	
006.562	001.172	
006.340	000.901	
006.396	000.612	
006.396	001.181	
006.170	001.863	
006.650	001.855	
006.591	001.190	
006.115	000.883	
006.142	000.568	
006.483	001.330	
006.965	000.717	
006.396	000.323	
007.156	000.210	
006.812	-000.026	
006.872	000.612	
006.872	000.175	
006.340	-000.201	
006.396	-000.070	
006.650	000.183	
006.115	-000.175	
006.115	-000.700	
006.340	-000.612	
006.340	-000.525	
006.115	-000.577	
005.634	-000.691	
006.142	-000.026	
005.862	000.945	
006.197	002.205	
006.197	003.482	
006.620	003.613	
007.125	003.123	
007.344	003.246	
007.344	003.360	
008.530	003.797	
009.589	003.928	
009.504	004.690	
009.546	005.390	
009.293	005.967	
007.949	006.282	
007.543	006.483	
007.188	006.378	
006.650	006.667	
006.934	006.877	
007.344	006.177	
008.592	002.686	
007.949	003.202	
008.166	001.968	
007.528	000.927	
007.561	-001.032	
007.031	-002.248	
006.340	-002.843	
006.061	-002.896	
006.340	-003.561	
006.061	-005.013	
005.584	-005.941	
005.888	-006.685	
006.620	-008.295	
006.562	-009.108	
006.783	-011.025	
007.186	-011.698	
007.280	-014.052	
007.528	-015.548	
007.561	-017.718	
007.280	-019.503	
006.534	-020.895	
006.115	-022.400	
005.535	-023.686	
004.553	-024.675	
004.320	-025.383	
003.108	-025.278	
002.590	-024.185	
002.579	-023.205	
003.052	-022.890	
003.560	-023.126	
003.321	-022.452	
003.080	-023.056	
003.122	-023.283	
003.094	-023.310	
003.039	-023.003	
003.263	-023.170	
002.999	-024.193	
002.774	-025.182	
001.009	-025.698	
000.000	-026.538	
-000.254	-027.396	
-000.254	-029.522	
000.000	-031.263	
000.000	-032.200	
-000.256	-032.733	
-000.513	-031.228	
-000.518	-030.886	
-001.023	-030.405	
-001.032	-030.484	
-001.562	-030.396	
-002.063	-029.416	
-003.366	-029.714	
-003.366	-030.318	
-004.378	-031.210	
-005.684	-031.123	
-006.197	-030.746	
-006.903	-031.271	
-007.765	-031.814	
-007.409	-032.470	
-007.628	-032.759	
-008.380	-032.121	
-007.696	-032.506	
-008.166	-031.675	
-008.455	-031.517	
-008.530	-031.333	
-009.334	-029.750	
-009.676	-028.656	
-009.977	-028.997	
-010.444	-029.120	
-011.360	-029.058	
-011.462	-028.901	
