-001.539	-000.079	000.000	001.133	000.450	
-001.539	-000.079	000.000	001.040	000.450	
-001.539	-000.079	000.000	000.959	000.450	
-001.539	-000.079	-000.315	000.893	000.450	
-001.539	-000.079	-000.315	000.778	000.450	
-001.539	-000.079	-000.315	000.593	000.450	
-001.539	-000.079	-000.400	000.583	000.450	
-001.539	-000.079	-000.400	000.656	000.450	
-001.539	-000.079	-000.400	000.699	000.450	
-001.539	-000.079	-000.231	000.551	000.450	
-001.539	-000.079	-000.231	000.356	000.450	
-001.539	-000.079	-000.231	000.435	000.450	
-001.539	-000.079	-000.231	000.485	000.450	
-001.539	-000.079	-000.231	000.504	000.450	
-001.539	-000.079	-000.231	000.339	000.450	
-001.539	-000.079	-000.315	000.144	000.450	
-001.539	-000.079	-000.315	000.179	000.450	
-001.539	-000.079	-000.315	000.242	000.450	
-001.539	-000.079	000.273	000.281	000.450	
-001.539	-000.079	000.273	000.159	000.450	
-001.539	-000.079	000.273	-000.028	000.450	
-001.539	-000.079	000.188	-000.141	000.450	
-001.539	-000.079	000.188	-000.039	000.450	
-001.539	-000.079	000.188	000.022	000.450	
-001.539	-000.079	000.439	000.037	000.450	
-001.539	-000.079	000.439	-000.118	000.450	
-001.539	-000.079	000.439	-000.298	000.450	
-001.539	-000.079	000.862	-000.316	000.450	
-001.539	-000.079	000.862	-000.234	000.450	
-001.539	-000.079	000.862	-000.183	000.450	
-001.539	-000.079	000.862	-000.153	000.450	
-001.539	-000.079	000.862	-000.275	000.450	
-001.539	-000.079	000.862	-000.454	000.450	
-001.539	-000.079	-000.064	-000.466	000.450	
-001.539	-000.079	-000.064	-000.361	000.450	
-001.539	-000.079	-000.064	-000.299	000.450	
-001.539	-000.079	-000.064	-000.274	000.450	
-001.539	-000.079	-000.064	-000.420	000.450	
-001.539	-000.079	-000.064	-000.587	000.450	
-001.539	-000.079	-000.064	-000.566	000.450	
-001.539	-000.079	-000.064	-000.481	000.450	
-001.539	-000.079	-000.064	-000.407	000.450	
-001.539	-000.079	-000.064	-000.450	000.450	
-001.539	-000.079	-000.064	-000.497	000.450	
-001.539	-000.079	000.439	-000.671	000.450	
-001.539	-000.079	000.439	-000.794	000.450	
-001.539	-000.079	000.439	-000.680	000.450	
-001.539	-000.079	000.439	-000.607	000.450	
-001.539	-000.079	000.104	-000.591	000.450	
-001.539	-000.079	000.104	-000.739	000.450	
-001.539	-000.079	000.104	-000.902	000.450	
-001.539	-000.079	000.104	-000.816	000.450	
-001.539	-000.079	000.104	-000.728	000.450	
-001.539	-000.079	000.104	-000.658	000.450	
-001.539	-000.079	-000.231	-000.713	000.450	
-001.539	-000.079	-000.231	-000.869	000.450	
-001.539	-000.079	-000.231	-000.951	000.450	
-001.539	-000.079	-000.231	-000.823	000.450	
-001.539	-000.079	-000.231	-000.745	000.450	
-001.539	-000.079	-000.231	-000.694	000.450	
-001.539	-000.079	-000.231	-000.831	000.450	
-001.539	-000.079	-000.064	-000.983	000.450	
-001.539	-000.079	-000.064	-000.897	000.450	
-001.539	-000.079	-000.064	-000.809	000.450	
-001.539	-000.079	-000.064	-000.748	000.450	
-001.539	-000.079	000.104	-000.849	000.450	
-001.539	-000.079	000.104	-000.993	000.450	
-001.539	-000.079	000.104	-000.874	000.450	
-001.539	-000.079	000.104	-000.793	000.450	
-001.539	-000.079	-000.149	-000.750	000.450	
-001.539	-000.079	-000.149	-000.877	000.450	
-001.539	-000.079	-000.149	-001.038	000.450	
-001.539	-000.079	-000.149	-000.927	000.450	
-001.539	-000.079	-000.149	-000.859	000.450	
-001.539	-000.079	-000.149	-000.865	000.450	
-001.539	-000.079	-000.149	-000.990	000.450	
-001.539	-000.079	-000.149	-001.156	000.450	
-001.539	-000.079	-000.149	-001.064	000.450	
-001.539	-000.079	-000.149	-000.987	000.450	
-001.539	-000.079	-000.569	-000.913	000.450	
-001.539	-000.079	-000.569	-000.952	000.450	
-001.539	-000.079	-000.569	-001.094	000.450	
-001.539	-000.079	-000.569	-001.256	000.450	
-001.539	-000.079	000.019	-001.209	000.450	
-001.539	-000.079	000.019	-001.116	000.450	
-001.539	-000.079	000.019	-001.035	000.450	
-001.539	-000.079	000.019	-001.012	000.450	
-001.539	-000.079	-000.064	-001.140	000.450	
-001.539	-000.079	-000.064	-001.311	000.450	
-001.539	-000.079	-000.064	-001.435	000.450	
-001.539	-000.079	-000.064	-001.558	000.450	
-001.539	-000.079	-000.064	-001.446	000.450	
-001.539	-000.079	-000.064	-001.326	000.450	
-001.539	-000.079	-000.064	-001.244	000.450	
-001.539	-000.079	-000.315	-001.191	000.450	
-001.539	-000.079	-000.315	-001.233	000.450	
-001.539	-000.079	-000.315	-001.331	000.450	
-001.539	-000.079	-000.315	-001.475	000.450	
-001.539	-000.079	-000.315	-001.500	000.450	
-001.539	-000.079	-000.315	-001.388	000.450	
-001.539	-000.079	-000.315	-001.270	000.450	
-001.539	-000.079	-000.315	-001.178	000.450	
-001.539	-000.079	-000.315	-001.102	000.450	
-001.539	-000.079	-000.315	-001.172	000.450	
-001.539	-000.079	-000.315	-001.280	000.450	
-001.539	-000.079	-000.231	-001.415	000.450	
-001.539	-000.079	-000.231	-001.373	000.450	
-001.539	-000.079	-000.231	-001.258	000.450	
-001.539	-000.079	-000.231	-001.160	000.450	
