013.728	000.000	000.500	
013.680	000.000	000.500	
013.088	000.000	000.500	
012.555	000.000	000.500	
011.944	000.000	000.500	
011.704	000.000	000.500	
011.717	000.000	000.500	
011.727	000.000	000.500	
011.503	000.000	000.500	
010.910	000.000	000.500	
010.245	000.000	000.500	
009.850	000.000	000.500	
009.788	000.000	000.500	
009.656	000.000	000.500	
009.084	000.000	000.500	
008.427	000.000	000.500	
007.930	000.000	000.500	
007.766	000.000	000.500	
008.036	000.000	000.500	
008.354	000.000	000.500	
008.225	000.000	000.500	
007.598	000.000	000.500	
006.788	000.000	000.500	
006.068	000.000	000.500	
006.002	000.000	000.500	
006.261	000.000	000.500	
006.540	000.000	000.500	
006.416	000.000	000.500	
005.910	000.000	000.500	
005.248	000.000	000.500	
004.774	000.000	000.500	
004.692	000.000	000.500	
004.608	000.000	000.500	
004.762	000.000	000.500	
004.710	000.000	000.500	
004.159	000.000	000.500	
003.397	000.000	000.500	
003.017	000.000	000.500	
003.072	000.000	000.500	
003.179	000.000	000.500	
003.242	000.000	000.500	
002.977	000.000	000.500	
002.355	000.000	000.500	
001.796	000.000	000.500	
001.523	000.000	000.500	
001.677	000.000	000.500	
001.845	000.000	000.500	
001.857	000.000	000.500	
001.681	000.000	000.500	
001.162	000.000	000.500	
000.613	000.000	000.500	
000.473	000.000	000.500	
000.649	000.000	000.500	
000.679	000.000	000.500	
000.315	000.000	000.500	
-000.040	000.000	000.500	
-000.573	000.000	000.500	
-000.512	000.000	000.500	
-000.274	000.000	000.500	
-000.098	000.000	000.500	
-000.159	000.000	000.500	
-000.765	000.000	000.500	
-001.310	000.000	000.500	
-001.543	000.000	000.500	
-001.305	000.000	000.500	
-000.872	000.000	000.500	
-000.645	000.000	000.500	
-000.658	000.000	000.500	
-001.121	000.000	000.500	
-001.673	000.000	000.500	
-001.759	000.000	000.500	
-001.514	000.000	000.500	
-001.351	000.000	000.500	
-001.570	000.000	000.500	
-001.958	000.000	000.500	
-002.441	000.000	000.500	
-002.502	000.000	000.500	
-002.377	000.000	000.500	
-002.089	000.000	000.500	
-002.015	000.000	000.500	
-002.531	000.000	000.500	
-002.858	000.000	000.500	
-003.096	000.000	000.500	
-003.019	000.000	000.500	
-002.742	000.000	000.500	
-002.756	000.000	000.500	
-002.977	000.000	000.500	
-003.152	000.000	000.500	
-003.499	000.000	000.500	
-003.836	000.000	000.500	
-003.548	000.000	000.500	
-003.266	000.000	000.500	
-003.150	000.000	000.500	
-003.519	000.000	000.500	
-004.041	000.000	000.500	
-004.381	000.000	000.500	
-004.063	000.000	000.500	
-003.505	000.000	000.500	
-003.148	000.000	000.500	
-003.102	000.000	000.500	
-003.570	000.000	000.500	
-004.135	000.000	000.500	
-004.230	000.000	000.500	
-004.056	000.000	000.500	
-003.855	000.000	000.500	
-003.876	000.000	000.500	
-004.207	000.000	000.500	
-004.650	000.000	000.500	
-004.481	000.000	000.500	
-004.032	000.000	000.500	
-003.717	000.000	000.500	
-003.739	000.000	000.500	
-004.176	000.000	000.500	
-004.413	000.000	000.500	
-004.376	000.000	000.500	
-004.135	000.000	000.500	
-004.068	000.000	000.500	
-004.474	000.000	000.500	
-004.906	000.000	000.500	
-005.079	000.000	000.500	
-004.791	000.000	000.500	
-004.292	000.000	000.500	
-003.885	000.000	000.500	
-003.886	000.000	000.500	
-004.271	000.000	000.500	
-004.776	000.000	000.500	
-004.983	000.000	000.500	
-004.724	000.000	000.500	
-004.430	000.000	000.500	
-004.369	000.000	000.500	
-004.737	000.000	000.500	
-005.228	000.000	000.500	
-005.482	000.000	000.500	
-005.474	000.000	000.500	
-005.174	000.000	000.500	
-005.143	000.000	000.500	
-005.311	000.000	000.500	
-005.720	000.000	000.500	
-006.099	000.000	000.500	
-005.983	000.000	000.500	
-005.665	000.000	000.500	
-005.360	000.000	000.500	
-005.341	000.000	000.500	
-005.722	000.000	000.500	
-006.182	000.000	000.500	
-006.424	000.000	000.500	
-006.262	000.000	000.500	
-006.092	000.000	000.500	
-005.745	000.000	000.500	
-005.534	000.000	000.500	
-005.753	000.000	000.500	
-006.042	000.000	000.500	
-006.589	000.000	000.500	
-006.633	000.000	000.500	
-006.403	000.000	000.500	
-006.234	000.000	000.500	
-006.181	000.000	000.500	
-006.406	000.000	000.500	
-006.779	000.000	000.500	
-006.624	000.000	000.500	
-006.261	000.000	000.500	
-006.039	000.000	000.500	
-006.106	000.000	000.500	
-006.706	000.000	000.500	
-007.177	000.000	000.500	
-007.384	000.000	000.500	
-007.122	000.000	000.500	
-006.600	000.000	000.500	
-006.348	000.000	000.500	
-006.344	000.000	000.500	
-006.746	000.000	000.500	
-006.999	000.000	000.500	
-006.916	000.000	000.500	
-006.618	000.000	000.500	
-006.253	000.000	000.500	
-006.208	000.000	000.500	
-006.450	000.000	000.500	
-006.741	000.000	000.500	
-006.798	000.000	000.500	
-006.554	000.000	000.500	
-006.171	000.000	000.500	
-006.009	000.000	000.500	
-006.340	000.000	000.500	
-006.730	000.000	000.500	
-006.834	000.000	000.500	
-006.642	000.000	000.500	
-006.278	000.000	000.500	
-006.096	000.000	000.500	
-006.376	000.000	000.500	
-006.613	000.000	000.500	
-006.734	000.000	000.500	
-006.455	000.000	000.500	
-006.155	000.000	000.500	
-006.025	000.000	000.500	
-006.293	000.000	000.500	
-006.822	000.000	000.500	
-007.063	000.000	000.500	
-006.844	000.000	000.500	
-006.396	000.000	000.500	
-006.115	000.000	000.500	
-006.116	000.000	000.500	
-006.586	000.000	000.500	
-007.194	000.000	000.500	
-007.391	000.000	000.500	
-007.583	000.000	000.500	
-007.307	000.000	000.500	
-007.071	000.000	000.500	
-007.255	000.000	000.500	
-007.573	000.000	000.500	
-007.856	000.000	000.500	
-007.921	000.000	000.500	
-007.713	000.000	000.500	
-007.417	000.000	000.500	
-007.104	000.000	000.500	
-007.124	000.000	000.500	
-007.557	000.000	000.500	
-007.666	000.000	000.500	
-007.600	000.000	000.500	
-007.426	000.000	000.500	
-007.040	000.000	000.500	
-007.052	000.000	000.500	
-007.573	000.000	000.500	
-007.920	000.000	000.500	
-008.053	000.000	000.500	
-007.970	000.000	000.500	
-007.634	000.000	000.500	
-007.480	000.000	000.500	
-007.605	000.000	000.500	
-008.066	000.000	000.500	
-008.551	000.000	000.500	
-008.732	000.000	000.500	
-008.395	000.000	000.500	
-008.147	000.000	000.500	
-008.028	000.000	000.500	
-008.086	000.000	000.500	
-008.610	000.000	000.500	
-009.251	000.000	000.500	
-009.576	000.000	000.500	
-009.531	000.000	000.500	
-009.201	000.000	000.500	
-008.913	000.000	000.500	
-009.001	000.000	000.500	
-009.457	000.000	000.500	
-010.075	000.000	000.500	
-010.422	000.000	000.500	
-010.524	000.000	000.500	
-010.233	000.000	000.500	
-009.890	000.000	000.500	
-009.633	000.000	000.500	
-009.844	000.000	000.500	
-010.071	000.000	000.500	
-010.179	000.000	000.500	
-010.070	000.000	000.500	
-009.698	000.000	000.500	
-009.319	000.000	000.500	
-009.374	000.000	000.500	
-009.864	000.000	000.500	
-010.443	000.000	000.500	
-010.765	000.000	000.500	
-011.019	000.000	000.500	
-010.970	000.000	000.500	
-010.925	000.000	000.500	
-010.643	000.000	000.500	
-010.537	000.000	000.500	
-010.925	000.000	000.500	
-011.364	000.000	000.500	
-011.915	000.000	000.500	
-012.165	000.000	000.500	
-012.133	000.000	000.500	
-011.742	000.000	000.500	
-011.272	000.000	000.500	
-011.130	000.000	000.500	
-011.397	000.000	000.500	
-011.828	000.000	000.500	
-012.252	000.000	000.500	
-012.394	000.000	000.500	
-012.120	000.000	000.500	
-011.691	000.000	000.500	
-011.666	000.000	000.500	
-012.079	000.000	000.500	
-012.394	000.000	000.500	
-012.736	000.000	000.500	
-012.659	000.000	000.500	
-012.263	000.000	000.500	
-011.925	000.000	000.500	
-011.967	000.000	000.500	
-012.302	000.000	000.500	
-012.724	000.000	000.500	
-012.832	000.000	000.500	
-012.444	000.000	000.500	
-012.052	000.000	000.500	
-011.688	000.000	000.500	
-011.806	000.000	000.500	
-012.191	000.000	000.500	
-012.545	000.000	000.500	
-012.682	000.000	000.500	
-012.510	000.000	000.500	
-012.417	000.000	000.500	
-012.483	000.000	000.500	
-012.809	000.000	000.500	
-013.239	000.000	000.500	
-013.165	000.000	000.500	
-013.021	000.000	000.500	
-012.791	000.000	000.500	
-012.746	000.000	000.500	
-013.016	000.000	000.500	
-013.369	000.000	000.500	
-013.733	000.000	000.500	
-013.629	000.000	000.500	
-013.065	000.000	000.500	
-012.630	000.000	000.500	
-012.555	000.000	000.500	
-012.721	000.000	000.500	
-013.149	000.000	000.500	
-013.511	000.000	000.500	
-013.466	000.000	000.500	
-012.918	000.000	000.500	
-012.501	000.000	000.500	
-012.412	000.000	000.500	
-012.325	000.000	000.500	
-012.605	000.000	000.500	
-013.209	000.000	000.500	
-013.638	000.000	000.500	
-013.608	000.000	000.500	
-013.284	000.000	000.500	
-013.016	000.000	000.500	
-012.996	000.000	000.500	
-013.315	000.000	000.500	
-013.679	000.000	000.500	
-013.947	000.000	000.500	
-013.916	000.000	000.500	
-013.576	000.000	000.500	
-013.104	000.000	000.500	
-013.011	000.000	000.500	
-013.285	000.000	000.500	
-013.656	000.000	000.500	
-014.111	000.000	000.500	
-014.224	000.000	000.500	
-013.865	000.000	000.500	
-013.734	000.000	000.500	
-013.692	000.000	000.500	
-013.934	000.000	000.500	
-014.396	000.000	000.500	
-014.724	000.000	000.500	
-014.848	000.000	000.500	
-014.461	000.000	000.500	
-014.184	000.000	000.500	
-014.175	000.000	000.500	
-014.530	000.000	000.500	
-014.840	000.000	000.500	
-015.174	000.000	000.500	
-014.901	000.000	000.500	
-014.496	000.000	000.500	
-014.226	000.000	000.500	
-014.156	000.000	000.500	
-014.277	000.000	000.500	
-014.667	000.000	000.500	
-014.694	000.000	000.500	
-014.564	000.000	000.500	
-014.499	000.000	000.500	
-014.474	000.000	000.500	
-014.789	000.000	000.500	
-015.287	000.000	000.500	
-015.825	000.000	000.500	
-015.718	000.000	000.500	
-015.264	000.000	000.500	
-015.050	000.000	000.500	
-015.143	000.000	000.500	
-015.564	000.000	000.500	
-016.060	000.000	000.500	
-016.184	000.000	000.500	
-015.810	000.000	000.500	
-015.428	000.000	000.500	
-015.075	000.000	000.500	
-015.216	000.000	000.500	
-015.655	000.000	000.500	
-016.086	000.000	000.500	
-016.573	000.000	000.500	
-016.860	000.000	000.500	
-016.617	000.000	000.500	
-016.182	000.000	000.500	
-015.988	000.000	000.500	
-016.211	000.000	000.500	
-016.508	000.000	000.500	
-016.754	000.000	000.500	
-016.833	000.000	000.500	
-016.615	000.000	000.500	
-016.374	000.000	000.500	
-016.358	000.000	000.500	
-016.769	000.000	000.500	
-017.322	000.000	000.500	
-017.566	000.000	000.500	
-017.561	000.000	000.500	
-017.148	000.000	000.500	
-016.850	000.000	000.500	
-016.683	000.000	000.500	
-017.073	000.000	000.500	
-017.415	000.000	000.500	
-017.730	000.000	000.500	
-017.641	000.000	000.500	
-017.327	000.000	000.500	
-017.078	000.000	000.500	
-017.060	000.000	000.500	
-017.354	000.000	000.500	
-017.619	000.000	000.500	
-017.725	000.000	000.500	
-017.699	000.000	000.500	
-017.470	000.000	000.500	
-017.582	000.000	000.500	
-017.856	000.000	000.500	
-018.449	000.000	000.500	
-018.943	000.000	000.500	
-019.113	000.000	000.500	
-018.774	000.000	000.500	
-018.458	000.000	000.500	
-018.385	000.000	000.500	
-018.735	000.000	000.500	
-019.273	000.000	000.500	
-019.622	000.000	000.500	
-019.590	000.000	000.500	
-019.176	000.000	000.500	
-018.916	000.000	000.500	
-018.642	000.000	000.500	
-018.691	000.000	000.500	
-019.276	000.000	000.500	
-019.863	000.000	000.500	
-019.982	000.000	000.500	
-019.628	000.000	000.500	
-019.009	000.000	000.500	
-018.694	000.000	000.500	
-018.708	000.000	000.500	
-019.071	000.000	000.500	
-019.730	000.000	000.500	
-020.366	000.000	000.500	
-020.635	000.000	000.500	
-020.511	000.000	000.500	
-020.210	000.000	000.500	
-020.021	000.000	000.500	
-020.132	000.000	000.500	
-020.525	000.000	000.500	
-020.831	000.000	000.500	
-021.030	000.000	000.500	
-021.005	000.000	000.500	
-020.508	000.000	000.500	
-020.085	000.000	000.500	
-019.909	000.000	000.500	
-020.141	000.000	000.500	
-020.414	000.000	000.500	
-020.346	000.000	000.500	
-020.218	000.000	000.500	
-019.898	000.000	000.500	
-019.622	000.000	000.500	
-019.841	000.000	000.500	
-020.319	000.000	000.500	
-020.930	000.000	000.500	
-021.212	000.000	000.500	
-021.221	000.000	000.500	
-020.946	000.000	000.500	
-020.550	000.000	000.500	
-020.498	000.000	000.500	
-020.954	000.000	000.500	
-021.309	000.000	000.500	
-021.602	000.000	000.500	
-021.474	000.000	000.500	
-021.071	000.000	000.500	
-020.672	000.000	000.500	
-020.633	000.000	000.500	
-020.830	000.000	000.500	
-021.229	000.000	000.500	
-021.607	000.000	000.500	
-021.541	000.000	000.500	
-021.299	000.000	000.500	
-021.052	000.000	000.500	
-021.092	000.000	000.500	
-021.478	000.000	000.500	
-021.970	000.000	000.500	
-022.082	000.000	000.500	
-022.186	000.000	000.500	
-022.093	000.000	000.500	
-021.947	000.000	000.500	
-022.040	000.000	000.500	
-022.415	000.000	000.500	
-022.837	000.000	000.500	
-023.028	000.000	000.500	
-022.660	000.000	000.500	
-022.180	000.000	000.500	
-021.935	000.000	000.500	
-021.834	000.000	000.500	
-022.114	000.000	000.500	
-022.475	000.000	000.500	
-022.781	000.000	000.500	
-023.081	000.000	000.500	
-022.934	000.000	000.500	
-022.566	000.000	000.500	
-022.211	000.000	000.500	
-022.214	000.000	000.500	
-022.714	000.000	000.500	
-023.223	000.000	000.500	
-023.775	000.000	000.500	
-023.822	000.000	000.500	
-023.432	000.000	000.500	
-023.278	000.000	000.500	
-023.123	000.000	000.500	
-023.451	000.000	000.500	
-023.921	000.000	000.500	
-024.336	000.000	000.500	
-024.531	000.000	000.500	
-023.990	000.000	000.500	
-023.542	000.000	000.500	
-023.347	000.000	000.500	
-023.548	000.000	000.500	
-023.985	000.000	000.500	
-024.266	000.000	000.500	
-024.286	000.000	000.500	
-023.921	000.000	000.500	
-023.618	000.000	000.500	
-023.564	000.000	000.500	
-023.857	000.000	000.500	
-024.322	000.000	000.500	
-024.716	000.000	000.500	
-024.847	000.000	000.500	
-024.793	000.000	000.500	
-024.550	000.000	000.500	
-024.577	000.000	000.500	
-024.880	000.000	000.500	
-025.369	000.000	000.500	
-025.662	000.000	000.500	
-025.612	000.000	000.500	
-025.242	000.000	000.500	
-024.751	000.000	000.500	
-024.595	000.000	000.500	
-024.865	000.000	000.500	
-025.201	000.000	000.500	
-025.308	000.000	000.500	
-025.158	000.000	000.500	
-024.756	000.000	000.500	
-024.351	000.000	000.500	
-024.210	000.000	000.500	
-024.484	000.000	000.500	
-025.013	000.000	000.500	
-025.535	000.000	000.500	
-025.441	000.000	000.500	
-025.205	000.000	000.500	
-025.058	000.000	000.500	
-025.114	000.000	000.500	
-025.410	000.000	000.500	
-025.807	000.000	000.500	
-025.890	000.000	000.500	
-025.973	000.000	000.500	
