000.002	000.001	007.434	000.163	
000.003	000.001	007.380	001.484	
000.004	000.001	016.116	001.435	
000.000	000.000	008.299	001.435	
000.000	000.001	007.393	000.608	
000.001	000.001	007.376	000.674	
000.002	000.001	007.373	000.261	
000.003	000.001	007.384	000.418	
000.004	000.001	016.131	000.007	
000.000	000.000	008.290	000.007	
000.000	000.001	007.382	000.662	
000.001	000.001	007.382	000.343	
000.002	000.001	007.380	000.503	
000.003	000.001	007.378	000.423	
000.004	000.001	016.128	000.090	
000.000	000.000	008.290	000.090	
000.000	000.001	007.390	000.664	
000.001	000.001	007.382	000.509	
000.002	000.001	007.382	000.258	
000.003	000.001	007.373	000.087	
000.004	000.001	016.121	000.332	
000.000	000.000	008.293	000.332	
000.000	000.001	007.385	000.337	
000.001	000.001	007.388	000.751	
000.002	000.001	007.377	000.180	
000.003	000.001	007.377	000.582	
000.004	000.001	016.117	000.673	
000.000	000.000	008.297	000.673	
000.000	000.001	007.397	000.509	
000.001	000.001	007.377	000.672	
000.002	000.001	007.383	000.592	
000.003	000.001	007.378	000.176	
000.004	000.001	016.128	000.085	
000.000	000.000	008.295	000.085	
000.000	000.001	007.390	000.498	
000.001	000.001	007.387	000.506	
000.002	000.001	007.378	000.423	
000.003	000.001	007.380	000.504	
000.004	000.001	016.117	000.589	
000.000	000.000	008.292	000.589	
000.000	000.001	007.386	000.673	
000.001	000.001	007.380	000.509	
000.002	000.001	007.381	000.672	
000.003	000.001	007.384	000.758	
000.004	000.001	016.122	001.008	
000.000	000.000	008.299	001.008	
000.000	000.001	007.386	000.930	
000.001	000.001	007.382	000.680	
000.002	000.001	007.376	000.675	
000.003	000.001	007.374	000.261	
000.004	000.001	015.943	000.087	
000.000	000.000	008.288	000.087	
000.000	000.001	007.393	000.332	
000.001	000.001	007.382	000.503	
000.002	000.001	007.383	000.589	
000.003	000.001	007.371	000.093	
000.004	000.001	016.127	000.249	
000.000	000.000	008.296	000.249	
000.000	000.001	007.391	000.501	
000.001	000.001	007.379	000.672	
000.002	000.001	007.376	000.675	
000.003	000.001	007.375	000.592	
000.004	000.001	016.119	000.674	
000.000	000.000	008.300	000.674	
000.000	000.001	007.384	000.675	
000.001	000.001	007.373	000.178	
000.002	000.001	007.380	000.085	
000.003	000.001	007.365	000.001	
000.004	000.001	016.126	000.165	
000.000	000.000	008.296	000.165	
000.000	000.001	007.390	000.168	
000.001	000.001	007.383	000.582	
000.002	000.001	007.382	000.756	
000.003	000.001	007.382	000.345	
000.004	000.001	016.124	000.337	
