000.002	000.001	007.504	-000.246	
000.003	000.001	007.531	000.091	
000.004	000.001	016.055	000.006	
000.000	000.000	008.291	000.006	
000.000	000.001	007.460	000.175	
000.001	000.001	007.440	000.006	
000.002	000.001	007.447	000.344	
000.003	000.001	007.440	000.260	
000.004	000.001	016.041	000.598	
000.000	000.000	008.298	000.598	
000.000	000.001	007.463	-000.246	
000.001	000.001	007.528	-000.246	
000.002	000.001	007.532	-000.077	
000.003	000.001	007.519	000.006	
000.004	000.001	016.051	000.429	
000.000	000.000	008.298	000.429	
000.000	000.001	007.458	-000.077	
000.001	000.001	007.533	000.260	
000.002	000.001	007.449	000.260	
000.003	000.001	007.452	000.429	
000.004	000.001	016.053	000.344	
000.000	000.000	008.298	000.344	
000.000	000.001	007.456	-000.077	
000.001	000.001	007.533	000.260	
000.002	000.001	007.452	000.175	
000.003	000.001	007.446	000.429	
000.004	000.001	016.041	000.598	
000.000	000.000	008.299	000.598	
000.000	000.001	007.452	000.006	
000.001	000.001	007.445	-000.077	
000.002	000.001	007.531	-000.162	
000.003	000.001	007.521	000.006	
000.004	000.001	016.049	-000.585	
000.000	000.000	008.359	-000.585	
000.000	000.001	007.533	-000.667	
000.001	000.001	007.527	-000.162	
000.002	000.001	007.534	-000.246	
000.003	000.001	007.528	-000.246	
000.004	000.001	015.973	-000.077	
000.000	000.000	008.354	-000.077	
000.000	000.001	007.531	-000.246	
000.001	000.001	007.530	-000.077	
000.002	000.001	007.531	-000.162	
000.003	000.001	007.524	000.260	
000.004	000.001	016.050	-000.077	
000.000	000.000	008.355	-000.077	
000.000	000.001	007.529	000.344	
000.001	000.001	007.450	-000.162	
000.002	000.001	007.530	-000.162	
000.003	000.001	007.531	000.175	
000.004	000.001	016.055	000.091	
000.000	000.000	008.294	000.091	
000.000	000.001	007.457	-000.162	
000.001	000.001	007.532	-000.077	
000.002	000.001	007.517	000.006	
000.003	000.001	007.454	-000.246	
000.004	000.001	015.974	000.091	
000.000	000.000	008.294	000.091	
000.000	000.001	007.457	-000.162	
000.001	000.001	007.509	000.260	
000.002	000.001	007.447	000.429	
000.003	000.001	007.454	000.260	
000.004	000.001	016.052	000.006	
000.000	000.000	008.290	000.006	
000.000	000.001	007.457	000.091	
000.001	000.001	007.446	000.091	
000.002	000.001	007.452	000.344	
000.003	000.001	007.449	000.514	
000.004	000.001	016.047	000.344	
000.000	000.000	008.297	000.344	
000.000	000.001	007.470	-000.500	
000.001	000.001	007.495	000.006	
000.002	000.001	007.453	000.514	
000.003	000.001	007.448	000.091	
000.004	000.001	016.051	000.429	
000.000	000.000	008.298	000.429	
000.000	000.001	007.455	000.344	
000.001	000.001	007.462	000.598	
000.002	000.001	007.454	000.598	
000.003	000.001	007.455	000.936	
000.004	000.001	016.041	000.683	
000.000	000.000	008.298	000.683	
000.000	000.001	007.450	000.006	
000.001	000.001	007.456	-000.331	
000.002	000.001	007.504	-000.162	
000.003	000.001	007.502	000.091	
000.004	000.001	016.049	-000.246	
000.000	000.000	008.329	-000.246	
000.000	000.001	007.508	000.175	
000.001	000.001	007.448	000.091	
000.002	000.001	007.454	000.260	
000.003	000.001	007.446	000.175	
000.004	000.001	016.047	000.598	
000.000	000.000	008.288	000.598	
000.000	000.001	007.464	-000.585	
000.001	000.001	007.501	-000.331	
000.002	000.001	007.512	-000.415	
000.003	000.001	007.501	-000.162	
000.004	000.001	015.999	000.091	
000.000	000.000	008.296	000.091	
000.000	000.001	007.464	-000.246	
000.001	000.001	007.506	-000.077	
000.002	000.001	007.495	-000.162	
000.003	000.001	007.508	000.091	
000.004	000.001	016.059	000.006	
000.000	000.000	008.291	000.006	
000.000	000.001	007.460	-000.585	
000.001	000.001	007.507	000.175	
